,Load,Load forecast
2022-04-15 18:15:00+02:00,49853.06,53480.54
2022-04-15 18:30:00+02:00,50294.89,53712.2
2022-04-15 18:45:00+02:00,50118.9,53922.29
2022-04-15 19:00:00+02:00,50733.98,54236.54
2022-04-15 19:15:00+02:00,50711.48,53849.32
2022-04-15 19:30:00+02:00,50841.91,54281.55
2022-04-15 19:45:00+02:00,50950.91,54074.69
2022-04-15 20:00:00+02:00,50860.69,54211.38
2022-04-15 20:15:00+02:00,50694.37,54027.55
2022-04-15 20:30:00+02:00,50353.5,53936.21
2022-04-15 20:45:00+02:00,50367.07,53660.58
2022-04-15 21:00:00+02:00,50141.69,53020.79
2022-04-15 21:15:00+02:00,49585.73,52719.84
2022-04-15 21:30:00+02:00,49266.58,52194.77
2022-04-15 21:45:00+02:00,48784.12,51667.87
2022-04-15 22:00:00+02:00,48468.78,51553.62
2022-04-15 22:15:00+02:00,47773.07,51260.94
2022-04-15 22:30:00+02:00,47201.77,50685.07
2022-04-15 22:45:00+02:00,47095.02,49978.24
2022-04-15 23:00:00+02:00,46247.98,49093.16
2022-04-15 23:15:00+02:00,45489.22,48316.28
2022-04-15 23:30:00+02:00,44762.38,47617.64
2022-04-15 23:45:00+02:00,44115.16,47066.71
2022-04-16 00:00:00+02:00,43325.86,46896.71
2022-04-16 00:15:00+02:00,42506.82,46441.62
2022-04-16 00:30:00+02:00,41623.57,46077.64
2022-04-16 00:45:00+02:00,41150.89,45778.04
2022-04-16 01:00:00+02:00,41015.75,45348.55
2022-04-16 01:15:00+02:00,40472.02,45039.93
2022-04-16 01:30:00+02:00,40350.1,44742.77
2022-04-16 01:45:00+02:00,39999.71,44576.65
2022-04-16 02:00:00+02:00,39877.3,44112.43
2022-04-16 02:15:00+02:00,39762.05,44216.01
2022-04-16 02:30:00+02:00,39800.65,43698.2
2022-04-16 02:45:00+02:00,40069.7,43956.3
2022-04-16 03:00:00+02:00,39973.25,43610.81
2022-04-16 03:15:00+02:00,39978.59,43572.11
2022-04-16 03:30:00+02:00,39868.66,43650.58
2022-04-16 03:45:00+02:00,40117.1,43579.69
2022-04-16 04:00:00+02:00,40651.01,44120.11
2022-04-16 04:15:00+02:00,40772.93,44144.13
2022-04-16 04:30:00+02:00,40731.26,44055.02
2022-04-16 04:45:00+02:00,40970.8,44168.74
2022-04-16 05:00:00+02:00,41450.58,44591.53
2022-04-16 05:15:00+02:00,41294.54,44563.13
2022-04-16 05:30:00+02:00,41634.35,44992.16
2022-04-16 05:45:00+02:00,42067.08,45248.39
2022-04-16 06:00:00+02:00,42622.37,45447.34
2022-04-16 06:15:00+02:00,42889.08,45920.45
2022-04-16 06:30:00+02:00,43076.69,45894.61
2022-04-16 06:45:00+02:00,43588.91,46251.29
2022-04-16 07:00:00+02:00,44433.69,46957.9
2022-04-16 07:15:00+02:00,45248.91,47386.91
2022-04-16 07:30:00+02:00,46019.94,48044.43
2022-04-16 07:45:00+02:00,46495.73,48905.27
2022-04-16 08:00:00+02:00,47166.0,49865.25
2022-04-16 08:15:00+02:00,48191.31,50652.37
2022-04-16 08:30:00+02:00,49325.19,51589.12
2022-04-16 08:45:00+02:00,49942.9,52292.12
2022-04-16 09:00:00+02:00,50954.54,53037.53
2022-04-16 09:15:00+02:00,51420.62,53746.45
2022-04-16 09:30:00+02:00,51694.33,54139.83
2022-04-16 09:45:00+02:00,52244.14,54648.27
2022-04-16 10:00:00+02:00,52553.28,55092.44
2022-04-16 10:15:00+02:00,53062.54,55242.78
2022-04-16 10:30:00+02:00,53464.04,55862.4
2022-04-16 10:45:00+02:00,53877.82,56087.6
2022-04-16 11:00:00+02:00,54288.45,56391.88
2022-04-16 11:15:00+02:00,54399.71,56940.16
2022-04-16 11:30:00+02:00,54400.9,56913.96
2022-04-16 11:45:00+02:00,54124.13,56799.14
2022-04-16 12:00:00+02:00,53827.58,57322.12
2022-04-16 12:15:00+02:00,53180.92,57194.94
2022-04-16 12:30:00+02:00,53041.6,57022.99
2022-04-16 12:45:00+02:00,52790.88,56386.32
2022-04-16 13:00:00+02:00,52598.4,55709.02
2022-04-16 13:15:00+02:00,52142.56,54937.52
2022-04-16 13:30:00+02:00,51548.39,54192.34
2022-04-16 13:45:00+02:00,51047.2,53689.47
2022-04-16 14:00:00+02:00,50882.06,52981.63
2022-04-16 14:15:00+02:00,50497.41,52567.47
2022-04-16 14:30:00+02:00,50345.57,52624.4
2022-04-16 14:45:00+02:00,49985.15,52474.23
2022-04-16 15:00:00+02:00,49590.72,52418.35
2022-04-16 15:15:00+02:00,49526.71,52151.82
2022-04-16 15:30:00+02:00,49586.57,52139.25
2022-04-16 15:45:00+02:00,49244.96,52057.25
2022-04-16 16:00:00+02:00,48987.44,51873.73
2022-04-16 16:15:00+02:00,48823.67,51989.77
2022-04-16 16:30:00+02:00,48623.54,51665.5
2022-04-16 16:45:00+02:00,48693.17,51854.51
2022-04-16 17:00:00+02:00,49111.36,52085.27
2022-04-16 17:15:00+02:00,49352.26,51885.12
2022-04-16 17:30:00+02:00,49662.1,52465.42
2022-04-16 17:45:00+02:00,50153.79,52666.88
2022-04-16 18:00:00+02:00,50271.47,53178.31
2022-04-16 18:15:00+02:00,50327.28,53241.81
2022-04-16 18:30:00+02:00,50484.35,53539.96
2022-04-16 18:45:00+02:00,50626.4,53614.63
2022-04-16 19:00:00+02:00,50622.31,53980.73
2022-04-16 19:15:00+02:00,50689.87,53503.9
2022-04-16 19:30:00+02:00,50902.78,53550.89
2022-04-16 19:45:00+02:00,51062.0,53343.0
2022-04-16 20:00:00+02:00,50927.69,53056.98
2022-04-16 20:15:00+02:00,50370.74,52738.05
2022-04-16 20:30:00+02:00,50475.85,52409.76
2022-04-16 20:45:00+02:00,50403.26,52184.15
2022-04-16 21:00:00+02:00,49963.56,51435.6
2022-04-16 21:15:00+02:00,49435.49,51016.41
2022-04-16 21:30:00+02:00,49143.73,50455.41
2022-04-16 21:45:00+02:00,48809.93,50046.72
2022-04-16 22:00:00+02:00,48833.23,50281.98
2022-04-16 22:15:00+02:00,48475.21,49849.34
2022-04-16 22:30:00+02:00,47464.23,48927.86
2022-04-16 22:45:00+02:00,46831.74,48219.26
2022-04-16 23:00:00+02:00,46131.48,47460.54
2022-04-16 23:15:00+02:00,45381.51,47060.31
2022-04-16 23:30:00+02:00,44756.32,46426.78
2022-04-16 23:45:00+02:00,43695.07,45937.09
2022-04-17 00:00:00+02:00,42927.25,44156.28
2022-04-17 00:15:00+02:00,42257.65,43675.48
2022-04-17 00:30:00+02:00,41547.79,43042.03
2022-04-17 00:45:00+02:00,40946.52,42580.01
2022-04-17 01:00:00+02:00,40515.02,42082.67
2022-04-17 01:15:00+02:00,40051.54,41765.89
2022-04-17 01:30:00+02:00,39526.96,41522.68
2022-04-17 01:45:00+02:00,39125.2,41055.71
2022-04-17 02:00:00+02:00,38792.43,40378.41
2022-04-17 02:15:00+02:00,38748.19,40530.73
2022-04-17 02:30:00+02:00,38872.59,40222.21
2022-04-17 02:45:00+02:00,38861.46,40332.2
2022-04-17 03:00:00+02:00,38931.38,39917.93
2022-04-17 03:15:00+02:00,38854.2,39798.62
2022-04-17 03:30:00+02:00,38973.61,39718.58
2022-04-17 03:45:00+02:00,38989.95,39680.61
2022-04-17 04:00:00+02:00,39054.13,40073.01
2022-04-17 04:15:00+02:00,39196.03,39938.71
2022-04-17 04:30:00+02:00,39340.58,39858.62
2022-04-17 04:45:00+02:00,39448.37,39786.39
2022-04-17 05:00:00+02:00,39569.77,39777.25
2022-04-17 05:15:00+02:00,39577.85,39734.04
2022-04-17 05:30:00+02:00,39818.75,39554.01
2022-04-17 05:45:00+02:00,39779.98,39557.75
2022-04-17 06:00:00+02:00,39344.41,38984.1
2022-04-17 06:15:00+02:00,39240.38,39094.1
2022-04-17 06:30:00+02:00,39424.16,38260.47
2022-04-17 06:45:00+02:00,39550.67,38379.85
2022-04-17 07:00:00+02:00,40056.67,38256.92
2022-04-17 07:15:00+02:00,40747.25,39043.18
2022-04-17 07:30:00+02:00,41502.8,39564.33
2022-04-17 07:45:00+02:00,42417.1,40108.5
2022-04-17 08:00:00+02:00,43618.87,41022.91
2022-04-17 08:15:00+02:00,44383.14,41934.56
2022-04-17 08:30:00+02:00,45396.53,42879.79
2022-04-17 08:45:00+02:00,45857.08,43455.24
2022-04-17 09:00:00+02:00,46673.92,44479.23
2022-04-17 09:15:00+02:00,46904.9,45236.91
2022-04-17 09:30:00+02:00,47093.86,45813.29
2022-04-17 09:45:00+02:00,47245.88,46270.71
2022-04-17 10:00:00+02:00,47320.28,46613.36
2022-04-17 10:15:00+02:00,47821.53,46910.88
2022-04-17 10:30:00+02:00,48304.48,47496.35
2022-04-17 10:45:00+02:00,48392.74,48043.7
2022-04-17 11:00:00+02:00,48775.93,49048.72
2022-04-17 11:15:00+02:00,49178.31,50008.22
2022-04-17 11:30:00+02:00,49387.14,50267.39
2022-04-17 11:45:00+02:00,49068.28,50023.89
2022-04-17 12:00:00+02:00,48923.83,49605.82
2022-04-17 12:15:00+02:00,48184.86,49532.76
2022-04-17 12:30:00+02:00,47584.97,49141.58
2022-04-17 12:45:00+02:00,47031.43,48597.94
2022-04-17 13:00:00+02:00,46512.75,47614.67
2022-04-17 13:15:00+02:00,45917.52,46884.5
2022-04-17 13:30:00+02:00,45194.42,46314.54
2022-04-17 13:45:00+02:00,44608.01,45483.66
2022-04-17 14:00:00+02:00,44179.11,45192.35
2022-04-17 14:15:00+02:00,43862.93,44503.56
2022-04-17 14:30:00+02:00,43596.66,44350.92
2022-04-17 14:45:00+02:00,43044.75,44216.03
2022-04-17 15:00:00+02:00,43157.96,43669.88
2022-04-17 15:15:00+02:00,43077.88,43560.34
2022-04-17 15:30:00+02:00,42863.44,43588.22
2022-04-17 15:45:00+02:00,42670.49,43980.91
2022-04-17 16:00:00+02:00,42580.67,44322.09
2022-04-17 16:15:00+02:00,42666.91,44070.04
2022-04-17 16:30:00+02:00,43232.77,44570.75
2022-04-17 16:45:00+02:00,42990.54,44830.47
2022-04-17 17:00:00+02:00,43423.92,45035.94
2022-04-17 17:15:00+02:00,43600.98,45391.26
2022-04-17 17:30:00+02:00,43816.06,45628.29
2022-04-17 17:45:00+02:00,43857.37,45921.74
2022-04-17 18:00:00+02:00,44926.35,46709.83
2022-04-17 18:15:00+02:00,45124.63,46874.89
2022-04-17 18:30:00+02:00,45622.32,47077.29
2022-04-17 18:45:00+02:00,45207.62,47103.91
2022-04-17 19:00:00+02:00,45873.27,47506.08
2022-04-17 19:15:00+02:00,46139.19,47232.2
2022-04-17 19:30:00+02:00,46286.62,47653.82
2022-04-17 19:45:00+02:00,46805.82,47617.89
2022-04-17 20:00:00+02:00,46946.93,47946.05
2022-04-17 20:15:00+02:00,46967.91,48069.78
2022-04-17 20:30:00+02:00,46861.36,48175.06
2022-04-17 20:45:00+02:00,46907.75,47983.53
2022-04-17 21:00:00+02:00,47218.66,47432.2
2022-04-17 21:15:00+02:00,46579.24,47233.9
2022-04-17 21:30:00+02:00,45903.87,47113.01
2022-04-17 21:45:00+02:00,45860.07,46892.21
2022-04-17 22:00:00+02:00,46006.19,46913.87
2022-04-17 22:15:00+02:00,45475.99,46605.46
2022-04-17 22:30:00+02:00,44718.4,46288.97
2022-04-17 22:45:00+02:00,43961.74,45806.83
2022-04-17 23:00:00+02:00,43467.94,45016.99
2022-04-17 23:15:00+02:00,42713.45,44452.39
2022-04-17 23:30:00+02:00,42190.11,43911.27
2022-04-17 23:45:00+02:00,41455.95,43239.69
2022-04-18 00:00:00+02:00,40804.05,45345.26
2022-04-18 00:15:00+02:00,40383.54,45041.59
2022-04-18 00:30:00+02:00,39836.96,44808.76
2022-04-18 00:45:00+02:00,39258.79,44525.45
2022-04-18 01:00:00+02:00,38956.37,43503.0
2022-04-18 01:15:00+02:00,38566.46,43192.01
2022-04-18 01:30:00+02:00,38404.15,42988.88
2022-04-18 01:45:00+02:00,37976.04,42794.48
2022-04-18 02:00:00+02:00,37621.24,42327.29
2022-04-18 02:15:00+02:00,37437.84,42384.1
2022-04-18 02:30:00+02:00,37540.39,41991.52
2022-04-18 02:45:00+02:00,37569.26,41905.31
2022-04-18 03:00:00+02:00,37418.29,41732.59
2022-04-18 03:15:00+02:00,37399.4,41494.34
2022-04-18 03:30:00+02:00,37799.41,41669.32
2022-04-18 03:45:00+02:00,38030.54,41749.44
2022-04-18 04:00:00+02:00,38122.53,42068.18
2022-04-18 04:15:00+02:00,38194.17,42163.75
2022-04-18 04:30:00+02:00,38529.79,42354.78
2022-04-18 04:45:00+02:00,38548.74,42316.0
2022-04-18 05:00:00+02:00,39225.31,42619.82
2022-04-18 05:15:00+02:00,39036.19,42741.53
2022-04-18 05:30:00+02:00,39464.04,42817.24
2022-04-18 05:45:00+02:00,39191.8,43249.05
2022-04-18 06:00:00+02:00,39112.53,42662.11
2022-04-18 06:15:00+02:00,39215.27,43287.87
2022-04-18 06:30:00+02:00,39370.26,43019.34
2022-04-18 06:45:00+02:00,39620.91,43133.48
2022-04-18 07:00:00+02:00,39911.09,43037.67
2022-04-18 07:15:00+02:00,40396.82,43435.51
2022-04-18 07:30:00+02:00,41025.5,44153.88
2022-04-18 07:45:00+02:00,41788.66,44727.45
2022-04-18 08:00:00+02:00,42815.08,45617.43
2022-04-18 08:15:00+02:00,43727.23,46403.14
2022-04-18 08:30:00+02:00,44388.04,47139.27
2022-04-18 08:45:00+02:00,45157.65,48316.46
2022-04-18 09:00:00+02:00,46038.86,49400.04
2022-04-18 09:15:00+02:00,46554.91,49991.5
2022-04-18 09:30:00+02:00,46941.77,50526.98
2022-04-18 09:45:00+02:00,47093.92,51021.73
2022-04-18 10:00:00+02:00,47634.69,51775.47
2022-04-18 10:15:00+02:00,47978.94,51974.89
2022-04-18 10:30:00+02:00,48185.38,52502.19
2022-04-18 10:45:00+02:00,48452.64,53497.05
2022-04-18 11:00:00+02:00,48606.43,54364.1
2022-04-18 11:15:00+02:00,49112.36,55260.82
2022-04-18 11:30:00+02:00,49681.86,55654.72
2022-04-18 11:45:00+02:00,49687.59,55484.66
2022-04-18 12:00:00+02:00,48995.72,55430.65
2022-04-18 12:15:00+02:00,48695.64,55356.95
2022-04-18 12:30:00+02:00,48396.26,55124.48
2022-04-18 12:45:00+02:00,47831.94,54455.83
2022-04-18 13:00:00+02:00,47282.96,53559.11
2022-04-18 13:15:00+02:00,46587.36,53038.74
2022-04-18 13:30:00+02:00,46248.57,52551.72
2022-04-18 13:45:00+02:00,45704.5,51883.01
2022-04-18 14:00:00+02:00,45316.43,51398.19
2022-04-18 14:15:00+02:00,44867.89,51223.98
2022-04-18 14:30:00+02:00,44669.79,51006.92
2022-04-18 14:45:00+02:00,44507.85,50856.97
2022-04-18 15:00:00+02:00,44046.86,50418.89
2022-04-18 15:15:00+02:00,44021.61,50353.02
2022-04-18 15:30:00+02:00,43806.0,50250.47
2022-04-18 15:45:00+02:00,43759.91,50457.03
2022-04-18 16:00:00+02:00,43304.17,50434.28
2022-04-18 16:15:00+02:00,43347.52,50594.88
2022-04-18 16:30:00+02:00,43606.94,50648.79
2022-04-18 16:45:00+02:00,43748.49,50750.03
2022-04-18 17:00:00+02:00,44308.89,50994.47
2022-04-18 17:15:00+02:00,44652.01,51250.17
2022-04-18 17:30:00+02:00,44906.25,51766.29
2022-04-18 17:45:00+02:00,45672.87,51948.24
2022-04-18 18:00:00+02:00,46247.25,52321.2
2022-04-18 18:15:00+02:00,46486.16,52784.74
2022-04-18 18:30:00+02:00,46738.98,52851.59
2022-04-18 18:45:00+02:00,47215.25,52741.6
2022-04-18 19:00:00+02:00,47785.78,53074.8
2022-04-18 19:15:00+02:00,48036.88,52690.86
2022-04-18 19:30:00+02:00,48497.64,53129.89
2022-04-18 19:45:00+02:00,48600.49,53041.98
2022-04-18 20:00:00+02:00,48866.53,53550.87
2022-04-18 20:15:00+02:00,49064.41,53410.82
2022-04-18 20:30:00+02:00,48904.94,53418.14
2022-04-18 20:45:00+02:00,48781.66,53131.72
2022-04-18 21:00:00+02:00,48881.8,52705.94
2022-04-18 21:15:00+02:00,48403.23,52355.11
2022-04-18 21:30:00+02:00,47873.57,51987.16
2022-04-18 21:45:00+02:00,47688.16,51782.92
2022-04-18 22:00:00+02:00,47664.89,51952.48
2022-04-18 22:15:00+02:00,47042.48,51433.01
2022-04-18 22:30:00+02:00,46415.59,50852.75
2022-04-18 22:45:00+02:00,45553.38,50031.6
2022-04-18 23:00:00+02:00,44617.46,49135.55
2022-04-18 23:15:00+02:00,44086.36,48450.68
2022-04-18 23:30:00+02:00,43310.78,47801.71
2022-04-18 23:45:00+02:00,42814.95,47321.3
2022-04-19 00:00:00+02:00,42285.02,46785.71
2022-04-19 00:15:00+02:00,41921.73,46534.23
2022-04-19 00:30:00+02:00,41409.95,46227.3
2022-04-19 00:45:00+02:00,41092.54,45885.86
2022-04-19 01:00:00+02:00,40405.01,45606.95
2022-04-19 01:15:00+02:00,40294.55,45369.14
2022-04-19 01:30:00+02:00,40055.06,45147.38
2022-04-19 01:45:00+02:00,39947.5,44911.11
2022-04-19 02:00:00+02:00,39739.89,44467.39
2022-04-19 02:15:00+02:00,39508.1,44724.09
2022-04-19 02:30:00+02:00,39573.49,44344.88
2022-04-19 02:45:00+02:00,39706.85,44387.71
2022-04-19 03:00:00+02:00,40022.77,44322.49
2022-04-19 03:15:00+02:00,40232.92,44472.79
2022-04-19 03:30:00+02:00,40365.74,44589.1
2022-04-19 03:45:00+02:00,40696.56,44857.97
2022-04-19 04:00:00+02:00,41545.06,45525.94
2022-04-19 04:15:00+02:00,41811.56,45746.97
2022-04-19 04:30:00+02:00,42471.5,46294.68
2022-04-19 04:45:00+02:00,43398.46,46759.7
2022-04-19 05:00:00+02:00,44975.31,47973.14
2022-04-19 05:15:00+02:00,45674.74,48786.55
2022-04-19 05:30:00+02:00,47065.59,49918.94
2022-04-19 05:45:00+02:00,48718.75,50804.23
2022-04-19 06:00:00+02:00,51479.46,53304.36
2022-04-19 06:15:00+02:00,52842.07,54791.7
2022-04-19 06:30:00+02:00,54230.0,55501.6
2022-04-19 06:45:00+02:00,55452.85,56702.91
2022-04-19 07:00:00+02:00,57047.83,58024.21
2022-04-19 07:15:00+02:00,58483.02,59640.33
2022-04-19 07:30:00+02:00,59403.11,60661.05
2022-04-19 07:45:00+02:00,60219.92,61402.34
2022-04-19 08:00:00+02:00,61457.57,62194.71
2022-04-19 08:15:00+02:00,62117.4,62784.71
2022-04-19 08:30:00+02:00,62808.05,63268.41
2022-04-19 08:45:00+02:00,62930.23,63316.32
2022-04-19 09:00:00+02:00,62842.43,63475.8
2022-04-19 09:15:00+02:00,63084.53,64084.02
2022-04-19 09:30:00+02:00,63681.58,64304.22
2022-04-19 09:45:00+02:00,63832.66,64650.17
2022-04-19 10:00:00+02:00,63911.9,64903.66
2022-04-19 10:15:00+02:00,64061.82,65034.19
2022-04-19 10:30:00+02:00,64574.47,65205.27
2022-04-19 10:45:00+02:00,64953.33,65367.66
2022-04-19 11:00:00+02:00,65058.04,65586.87
2022-04-19 11:15:00+02:00,65490.3,66102.09
2022-04-19 11:30:00+02:00,65720.82,66401.33
2022-04-19 11:45:00+02:00,65749.09,66409.54
2022-04-19 12:00:00+02:00,65131.7,65916.83
2022-04-19 12:15:00+02:00,64662.51,65673.23
2022-04-19 12:30:00+02:00,64700.55,65638.06
2022-04-19 12:45:00+02:00,64579.2,65723.24
2022-04-19 13:00:00+02:00,64543.64,65381.37
2022-04-19 13:15:00+02:00,63938.53,64900.63
2022-04-19 13:30:00+02:00,63508.31,64271.1
2022-04-19 13:45:00+02:00,62912.31,63735.31
2022-04-19 14:00:00+02:00,62476.67,63641.1
2022-04-19 14:15:00+02:00,62448.54,63470.77
2022-04-19 14:30:00+02:00,62150.16,62977.61
2022-04-19 14:45:00+02:00,62017.82,62604.14
2022-04-19 15:00:00+02:00,61850.62,62371.81
2022-04-19 15:15:00+02:00,61422.9,61932.55
2022-04-19 15:30:00+02:00,61269.77,61809.48
2022-04-19 15:45:00+02:00,61008.91,61486.13
2022-04-19 16:00:00+02:00,60589.48,61093.85
2022-04-19 16:15:00+02:00,60130.13,60651.47
2022-04-19 16:30:00+02:00,60509.69,60433.06
2022-04-19 16:45:00+02:00,60507.71,60158.71
2022-04-19 17:00:00+02:00,60612.84,60172.23
2022-04-19 17:15:00+02:00,60839.61,60245.08
2022-04-19 17:30:00+02:00,61015.42,60402.1
2022-04-19 17:45:00+02:00,61204.93,60415.37
2022-04-19 18:00:00+02:00,61289.64,60493.25
2022-04-19 18:15:00+02:00,61165.29,60328.15
2022-04-19 18:30:00+02:00,61407.48,60758.29
2022-04-19 18:45:00+02:00,61556.62,61013.5
2022-04-19 19:00:00+02:00,61844.99,61069.83
2022-04-19 19:15:00+02:00,61922.11,60914.29
2022-04-19 19:30:00+02:00,62048.65,61023.55
2022-04-19 19:45:00+02:00,62443.25,60946.93
2022-04-19 20:00:00+02:00,61902.39,60718.22
2022-04-19 20:15:00+02:00,61591.15,60417.18
2022-04-19 20:30:00+02:00,60836.59,60172.4
2022-04-19 20:45:00+02:00,60607.19,59640.42
2022-04-19 21:00:00+02:00,60192.84,58977.92
2022-04-19 21:15:00+02:00,59082.56,58416.15
2022-04-19 21:30:00+02:00,57973.97,57553.19
2022-04-19 21:45:00+02:00,57153.25,56612.46
2022-04-19 22:00:00+02:00,56472.02,56286.58
2022-04-19 22:15:00+02:00,55669.8,55699.98
2022-04-19 22:30:00+02:00,54660.65,54859.17
2022-04-19 22:45:00+02:00,53653.82,53790.7
2022-04-19 23:00:00+02:00,51930.68,52780.9
2022-04-19 23:15:00+02:00,50877.6,52049.66
2022-04-19 23:30:00+02:00,49813.42,51196.35
2022-04-19 23:45:00+02:00,48872.3,50572.21
2022-04-20 00:00:00+02:00,48327.95,48768.47
2022-04-20 00:15:00+02:00,47697.11,48326.09
2022-04-20 00:30:00+02:00,47015.58,47819.62
2022-04-20 00:45:00+02:00,46680.2,47452.56
2022-04-20 01:00:00+02:00,46174.41,46932.35
2022-04-20 01:15:00+02:00,46024.65,46717.58
2022-04-20 01:30:00+02:00,45902.29,46488.44
2022-04-20 01:45:00+02:00,45415.16,46219.98
2022-04-20 02:00:00+02:00,45371.87,45907.94
2022-04-20 02:15:00+02:00,45187.59,45986.2
2022-04-20 02:30:00+02:00,45296.56,45812.76
2022-04-20 02:45:00+02:00,45264.48,46002.31
2022-04-20 03:00:00+02:00,45574.86,45916.09
2022-04-20 03:15:00+02:00,45813.91,46061.45
2022-04-20 03:30:00+02:00,46225.94,46244.56
2022-04-20 03:45:00+02:00,46468.82,46371.87
2022-04-20 04:00:00+02:00,46797.88,46932.81
2022-04-20 04:15:00+02:00,47097.54,47240.72
2022-04-20 04:30:00+02:00,47641.69,47712.63
2022-04-20 04:45:00+02:00,48348.91,48137.31
2022-04-20 05:00:00+02:00,49742.58,49033.85
2022-04-20 05:15:00+02:00,50772.92,49869.31
2022-04-20 05:30:00+02:00,51959.73,50833.53
2022-04-20 05:45:00+02:00,53112.69,52250.03
2022-04-20 06:00:00+02:00,55428.51,54335.65
2022-04-20 06:15:00+02:00,56802.51,55480.89
2022-04-20 06:30:00+02:00,55963.47,56485.65
2022-04-20 06:45:00+02:00,59086.64,57551.25
2022-04-20 07:00:00+02:00,60609.14,58860.0
2022-04-20 07:15:00+02:00,61783.19,60531.77
2022-04-20 07:30:00+02:00,62507.1,61450.51
2022-04-20 07:45:00+02:00,63494.02,62160.72
2022-04-20 08:00:00+02:00,64577.2,62892.07
2022-04-20 08:15:00+02:00,65197.28,63506.12
2022-04-20 08:30:00+02:00,65634.47,64039.6
2022-04-20 08:45:00+02:00,65557.45,64086.23
2022-04-20 09:00:00+02:00,65094.38,64231.28
2022-04-20 09:15:00+02:00,65209.63,64646.97
2022-04-20 09:30:00+02:00,65240.91,65229.91
2022-04-20 09:45:00+02:00,65151.94,65549.36
2022-04-20 10:00:00+02:00,65069.78,65942.92
2022-04-20 10:15:00+02:00,64924.09,66348.86
2022-04-20 10:30:00+02:00,65426.09,66609.39
2022-04-20 10:45:00+02:00,65468.17,66654.82
2022-04-20 11:00:00+02:00,65879.99,66836.16
2022-04-20 11:15:00+02:00,66242.86,67163.92
2022-04-20 11:30:00+02:00,66345.79,67399.53
2022-04-20 11:45:00+02:00,66506.53,67252.45
2022-04-20 12:00:00+02:00,66185.14,66827.69
2022-04-20 12:15:00+02:00,65981.46,66584.16
2022-04-20 12:30:00+02:00,65744.23,66464.83
2022-04-20 12:45:00+02:00,65873.72,66400.61
2022-04-20 13:00:00+02:00,65572.22,66161.42
2022-04-20 13:15:00+02:00,65214.39,65677.26
2022-04-20 13:30:00+02:00,64604.28,65089.48
2022-04-20 13:45:00+02:00,63926.56,64408.46
2022-04-20 14:00:00+02:00,63475.28,64281.69
2022-04-20 14:15:00+02:00,66089.45,64042.13
2022-04-20 14:30:00+02:00,62892.44,63661.12
2022-04-20 14:45:00+02:00,62479.22,63454.97
2022-04-20 15:00:00+02:00,62240.16,63084.73
2022-04-20 15:15:00+02:00,61912.06,62766.85
2022-04-20 15:30:00+02:00,61585.25,62550.7
2022-04-20 15:45:00+02:00,61210.87,62099.5
2022-04-20 16:00:00+02:00,61218.77,61771.3
2022-04-20 16:15:00+02:00,61231.68,61268.66
2022-04-20 16:30:00+02:00,61196.4,60750.84
2022-04-20 16:45:00+02:00,60809.31,60442.68
2022-04-20 17:00:00+02:00,61072.03,60289.4
2022-04-20 17:15:00+02:00,61601.81,60315.8
2022-04-20 17:30:00+02:00,61728.66,60587.93
2022-04-20 17:45:00+02:00,62316.45,60627.69
2022-04-20 18:00:00+02:00,62343.21,60487.45
2022-04-20 18:15:00+02:00,62347.36,60385.82
2022-04-20 18:30:00+02:00,62662.85,60833.01
2022-04-20 18:45:00+02:00,63019.58,61106.97
2022-04-20 19:00:00+02:00,63010.75,61272.25
2022-04-20 19:15:00+02:00,62882.25,61193.06
2022-04-20 19:30:00+02:00,63023.97,61288.58
2022-04-20 19:45:00+02:00,62996.84,61219.97
2022-04-20 20:00:00+02:00,62686.11,61039.46
2022-04-20 20:15:00+02:00,62086.05,60678.73
2022-04-20 20:30:00+02:00,61836.25,60436.41
2022-04-20 20:45:00+02:00,61294.13,60085.61
2022-04-20 21:00:00+02:00,60985.56,59535.86
2022-04-20 21:15:00+02:00,60442.16,58902.22
2022-04-20 21:30:00+02:00,59357.94,57932.9
2022-04-20 21:45:00+02:00,58223.59,57008.35
2022-04-20 22:00:00+02:00,57336.43,56768.95
2022-04-20 22:15:00+02:00,56418.62,56064.44
2022-04-20 22:30:00+02:00,55646.56,55150.09
2022-04-20 22:45:00+02:00,54590.92,54203.07
2022-04-20 23:00:00+02:00,53256.11,53181.91
2022-04-20 23:15:00+02:00,52562.55,52460.34
2022-04-20 23:30:00+02:00,51552.94,51607.74
2022-04-20 23:45:00+02:00,51042.05,50892.83
2022-04-21 00:00:00+02:00,50063.62,49517.91
2022-04-21 00:15:00+02:00,49395.21,49098.24
2022-04-21 00:30:00+02:00,48799.47,48659.72
2022-04-21 00:45:00+02:00,48174.11,48258.93
2022-04-21 01:00:00+02:00,47977.27,47889.4
2022-04-21 01:15:00+02:00,47788.63,47533.89
2022-04-21 01:30:00+02:00,47279.76,47288.7
2022-04-21 01:45:00+02:00,47017.51,46999.23
2022-04-21 02:00:00+02:00,46525.59,46772.9
2022-04-21 02:15:00+02:00,46289.89,46916.9
2022-04-21 02:30:00+02:00,46247.78,46679.2
2022-04-21 02:45:00+02:00,46167.34,46884.37
2022-04-21 03:00:00+02:00,46127.27,46757.98
2022-04-21 03:15:00+02:00,46208.92,46752.59
2022-04-21 03:30:00+02:00,46428.08,47004.79
