pit_ks_stat,pit_ks_pvalue,pit_cvm_stat,pit_cvm_pvalue,pit_ad_stat,pit_ad_pvalue,pit_lb_stat_lag5,pit_lb_pvalue_lag5,pit_lb_stat_lag10,pit_lb_pvalue_lag10,pit_lb_stat_lag20,pit_lb_pvalue_lag20,pit_lb_input,crps_mean,empirical_coverage,window_start,window_end,window_len,window_step,window_mode
0.2056111111111111,3.599418848999368e-27,13.966937666666666,5.479695586174671e-10,29.83399384995073,0.01,1196.4062322890634,1.763652220749056e-256,1252.1946325579288,7.916360677439336e-263,1372.3542256773553,9.353082516350925e-279,z=Phi^{-1}(u),0.43271557741477623,1.0,0,720,720,168,overlapping
0.16949999999999998,1.4900751611516813e-18,7.272622999999994,4.035122236345501e-10,29.505147218118964,0.01,1185.3979078596874,4.2739414276213446e-254,1291.1074148992964,3.175415149782636e-271,1300.6271404955849,2.1716516623859254e-263,z=Phi^{-1}(u),0.5293944358772623,0.9958333333333333,168,888,720,168,overlapping
0.1195,2.041079723333914e-09,2.2470889999997987,3.479086097324391e-06,29.643483147532606,0.01,1332.081827055508,7.156479112321183e-286,1695.974834452065,0.0,1938.344417123465,0.0,z=Phi^{-1}(u),0.6847144197468974,0.975,336,1056,720,168,overlapping
0.11477777777777776,1.0166362358275597e-08,3.0914678888875278,4.509937079344439e-08,31.413727055206323,0.01,1039.7966751277647,1.4538336025660443e-222,1321.0729480614232,1.0830889717441633e-277,1379.614826736975,2.599738438221965e-280,z=Phi^{-1}(u),0.816081909721623,0.9486111111111111,504,1224,720,168,overlapping
0.14949999999999997,1.6370543060586506e-14,3.5390072222184448,4.579865264808802e-09,34.648364729963305,0.01,764.1288618457479,6.649646670572193e-163,912.5076361527073,1.2939428101574442e-189,938.9547453125141,3.996912605654693e-186,z=Phi^{-1}(u),0.8667637660017148,0.925,672,1392,720,168,overlapping
0.2018333333333333,3.451762266281376e-26,6.952841222211534,1.70437108870658e-10,33.99256505236576,0.01,752.4635360616711,2.2176681532436328e-160,958.5572527929583,1.576559578790579e-199,1028.2956224775276,3.598535945798085e-205,z=Phi^{-1}(u),0.9716353849119501,0.8819444444444444,840,1560,720,168,overlapping
0.22838888888888886,1.714757359562368e-33,11.365250999984598,4.1329173416926324e-10,36.92319277641832,0.01,531.1517710022127,1.5029889243531845e-112,632.2127921798821,2.1946803325811165e-129,648.5052009895336,1.6953476042276226e-124,z=Phi^{-1}(u),0.9604675361002198,0.8736111111111111,1008,1728,720,168,overlapping
0.2339444444444444,3.862397159709806e-35,11.401715999980345,4.385607432766392e-10,34.57236614996691,0.01,579.9924160454167,4.25053697871372e-123,717.5014642314158,1.0973682126385752e-147,795.0537071114348,1.5875812969303184e-155,z=Phi^{-1}(u),1.0150885084848749,0.8430555555555556,1176,1896,720,168,overlapping
0.2506111111111111,2.479636096573263e-40,14.118529555530381,6.663787299743262e-10,27.502382713523275,0.01,619.8801518216429,1.0235659838673168e-131,771.1286039846783,3.3131756824865115e-159,828.345306526775,1.3535973222224733e-162,z=Phi^{-1}(u),1.1413512254791696,0.8097222222222222,1344,2064,720,168,overlapping
0.19366666666666665,3.944949099997069e-24,9.731764666644409,1.1303807889717632e-09,27.61385378593627,0.01,553.3745775436721,2.3874659354314037e-117,671.6268414911262,7.71709403913483e-138,700.1566022126713,2.0508174404169687e-135,z=Phi^{-1}(u),1.0741845898352627,0.8361111111111111,1512,2232,720,168,overlapping
0.19061111111111106,2.205224329464525e-23,10.163166777754364,2.3907130719535985e-09,26.218449761765896,0.01,557.9143939288622,2.497077386467464e-118,678.1919525571619,3.0109671442862717e-139,726.6660228065788,5.0155785719822397e-141,z=Phi^{-1}(u),1.103130734383577,0.8194444444444444,1680,2400,720,168,overlapping
0.2202222222222222,3.806623048210255e-31,11.657794333308077,6.584376377460899e-10,25.021644810324688,0.01,522.714381571148,9.970567028581682e-111,568.5441634063967,9.617486144851859e-116,577.1788382148637,1.8351788163833422e-109,z=Phi^{-1}(u),1.1436805841650028,0.8152777777777778,1848,2568,720,168,overlapping
0.22994444444444445,5.985955337291824e-34,11.960825111084198,1.0415386331175114e-09,24.571692160564226,0.01,619.2840508192637,1.3769963820292597e-131,715.1420002091062,3.523688558166499e-147,737.7724864294307,2.226929308341902e-143,z=Phi^{-1}(u),1.1569826954142666,0.8111111111111111,2016,2736,720,168,overlapping
0.21450000000000002,1.483948773447753e-29,10.872651444421304,1.783543313038649e-10,25.03523382210369,0.01,582.210134043111,1.410425272136141e-123,648.3541979258866,7.585218087374301e-133,679.0461629444786,5.979872076821341e-131,z=Phi^{-1}(u),1.1311502915487728,0.8263888888888888,2184,2904,720,168,overlapping
