pit_ks_stat,pit_ks_pvalue,pit_cvm_stat,pit_cvm_pvalue,pit_ad_stat,pit_ad_pvalue,pit_lb_stat_lag5,pit_lb_pvalue_lag5,pit_lb_stat_lag10,pit_lb_pvalue_lag10,pit_lb_stat_lag20,pit_lb_pvalue_lag20,pit_lb_input,crps_mean,empirical_coverage,window_start,window_end,window_len,window_step,window_mode
0.396,7.302247190733925e-36,8.32232133333333,5.6654569924319276e-11,12.170431182124275,0.01,192.68087372422116,1.044000612276248e-39,200.23529004203948,1.4414976544262106e-37,206.86633148590556,4.907148242901168e-33,z=Phi^{-1}(u),204.87883645155028,0.908,6500,6750,250,250,non_overlapping
0.11000000000000004,0.004333448578483456,0.7608213333332974,0.009022246361660713,5.831687613887482,0.01,258.25225870274363,9.314396358079431e-54,263.32603686241055,8.51952565052475e-51,278.0416208186974,2.4033885465330816e-47,z=Phi^{-1}(u),253.9459177174321,0.888,6750,7000,250,250,non_overlapping
0.21199999999999997,2.4454631950970394e-10,2.3305533333331896,2.1376008124684986e-06,11.717671869137348,0.01,323.0793861858573,1.0889596470672916e-67,333.1686193590789,1.4796848526413066e-65,343.11507578463255,1.1659766666391305e-60,z=Phi^{-1}(u),262.663471380715,0.892,7000,7250,250,250,non_overlapping
0.14600000000000002,4.090430161748266e-05,0.9715893333333172,0.0028345887970901984,7.117617671817413,0.01,226.7976586939789,5.194248696646609e-47,282.0677846109345,9.53335779665728e-55,338.70229613961,9.432508586864164e-60,z=Phi^{-1}(u),297.84129586851833,0.932,7250,7500,250,250,non_overlapping
0.11399999999999999,0.0027553557925281188,1.0074373333333293,0.0023330918874890916,3.074779521491365,0.01,196.9623833962268,1.2681001238945376e-40,212.74851746151316,3.514509156983099e-40,238.04233976901335,2.913727395003582e-39,z=Phi^{-1}(u),172.53308707825357,0.908,7500,7750,250,250,non_overlapping
0.17000000000000004,8.72093384377922e-07,2.662885333333317,3.7799265095728174e-07,3.047321853974154,0.01,167.69463842713643,2.2642035441234574e-34,169.6382051356532,3.2962159477427863e-31,176.61777100703767,4.449315414582974e-27,z=Phi^{-1}(u),127.58814995036057,0.92,7750,8000,250,250,non_overlapping
0.21599999999999997,1.0183309459024968e-10,2.7743613333333337,2.1152399898305418e-07,6.92819939419627,0.01,360.9339396589858,7.740267235785976e-76,366.2038295891987,1.4452673557866334e-72,398.14518370288897,4.956750224110325e-72,z=Phi^{-1}(u),181.82095643560146,0.86,8000,8250,250,250,non_overlapping
0.10000000000000009,0.012520344729934534,0.6306173333333334,0.01873524194970222,1.9219949434275918,0.01,222.13256582252106,5.1893789613328996e-46,229.73733608359564,9.750355343547787e-44,238.40009896253423,2.4693360143131865e-39,z=Phi^{-1}(u),124.7649793299131,0.908,8250,8500,250,250,non_overlapping
0.10399999999999998,0.008290637497102085,0.6741613333333333,0.014648228178280376,4.197177770410121,0.01,134.2766108402516,2.9423215579618415e-27,141.33126268758673,2.2483057299711463e-25,146.99779172319336,2.357332070000598e-21,z=Phi^{-1}(u),97.30917669235062,0.936,8500,8750,250,250,non_overlapping
0.24199999999999994,2.256813123788037e-13,3.5085213333332335,4.643530338022117e-09,12.447262709979952,0.01,304.4309955098329,1.1167964696438595e-63,310.4375682269473,9.642019879644037e-61,323.3222667805313,1.3610093321652086e-56,z=Phi^{-1}(u),215.23701343679645,0.856,8750,9000,250,250,non_overlapping
0.39000000000000007,9.308779485513677e-35,12.221465333333333,1.5241327089299261e-09,6.249317662573503,0.01,374.82881038907044,7.870413136779235e-79,382.3631715058893,5.316173588991283e-76,401.06711067646216,1.2278370270328555e-72,z=Phi^{-1}(u),343.2413826481254,0.828,9000,9250,250,250,non_overlapping
0.09000000000000002,0.03269013251541808,0.7807053333332332,0.008079451765798829,10.189025015411687,0.01,239.93750634200615,7.918031092406215e-50,242.36931962035536,2.178727307029163e-46,249.3157444029951,1.5694447507334878e-41,z=Phi^{-1}(u),347.17035578259805,0.872,9250,9500,250,250,non_overlapping
0.33199999999999996,4.632709403390068e-25,7.269881333333235,3.987863372856282e-10,15.4989676420779,0.01,319.0750501350515,7.915314185846245e-67,322.89350396839694,2.224840742689146e-63,325.8735284720147,4.077417535808749e-57,z=Phi^{-1}(u),410.4454280861199,0.896,9500,9750,250,250,non_overlapping
0.11800000000000005,0.0017236771238270823,1.1322253333333334,0.0011891390464000562,6.213940517893718,0.01,376.9350108474367,2.7686803038605984e-79,387.8529997886906,3.615201793039146e-77,443.47474079580525,1.8680142747672997e-81,z=Phi^{-1}(u),355.56442727197606,0.892,9750,10000,250,250,non_overlapping
0.336,1.1305468128459719e-25,9.063281333333137,3.050716346209015e-10,11.273877273391633,0.01,320.26706032998646,4.38571518350963e-67,321.17342315673164,5.147415667542326e-63,327.4615231208125,1.9250225363287213e-57,z=Phi^{-1}(u),546.6513683626549,0.868,10000,10250,250,250,non_overlapping
0.20799999999999996,5.773604210119955e-10,2.561493333333234,6.410940763812434e-07,6.288060076390991,0.01,297.00111307903825,4.41939703763736e-62,318.9504538458017,1.521639311583546e-62,353.0812332249219,1.032309954421573e-62,z=Phi^{-1}(u),547.7481131160613,0.868,10250,10500,250,250,non_overlapping
0.03999999999999998,0.80335180239764,0.0632253333333333,0.794139482076819,0.7058146417289208,0.0682584125087104,202.38959741434726,8.75346212535913e-42,209.60519837837896,1.5952151592877644e-39,221.7547497004707,5.330744362764368e-36,z=Phi^{-1}(u),397.8157137798385,0.948,10500,10750,250,250,non_overlapping
0.256,6.205098495841404e-15,4.4412373333333335,3.8595904250371404e-11,2.9708448162260765,0.01,418.32765642008263,3.3228293075239283e-88,466.5639384321933,6.105482718560514e-94,496.6843868819069,1.4388348510497982e-92,z=Phi^{-1}(u),527.0095837162759,0.904,10750,11000,250,250,non_overlapping
