pit_ks_stat,pit_ks_pvalue,pit_cvm_stat,pit_cvm_pvalue,pit_ad_stat,pit_ad_pvalue,pit_lb_stat_lag5,pit_lb_pvalue_lag5,pit_lb_stat_lag10,pit_lb_pvalue_lag10,pit_lb_stat_lag20,pit_lb_pvalue_lag20,pit_lb_input,crps_mean,empirical_coverage,window_start,window_end,window_len,window_step,window_mode
0.29044444444444445,2.750435260897858e-54,29.365421666648295,4.321588309430524e-09,42.538572534015884,0.01,1967.5318422621103,0.0,2851.729800890654,0.0,3555.582462366139,0.0,z=Phi^{-1}(u),2.5502476021633402,0.8,0,720,720,168,overlapping
0.17794444444444446,2.0472964269636826e-20,12.235213666657977,1.5540514430867347e-09,45.9164076339124,0.01,2014.6542734963218,0.0,3010.5594165530124,0.0,3718.0068934510814,0.0,z=Phi^{-1}(u),2.1185689729701167,0.8444444444444444,168,888,720,168,overlapping
0.20077777777777778,6.441617875008584e-26,14.089242444439241,6.418700015942136e-10,33.0900727993137,0.01,2006.4141350486982,0.0,3267.4435040993644,0.0,4647.292986643885,0.0,z=Phi^{-1}(u),2.1096060700351016,0.875,336,1056,720,168,overlapping
0.16766666666666663,3.674524646267282e-18,9.06804199999836,3.099728251854117e-10,19.066049958877556,0.01,1884.1508805306185,0.0,2784.333850676069,0.0,3410.8760899462022,0.0,z=Phi^{-1}(u),1.9829173796012223,0.9152777777777777,504,1224,720,168,overlapping
0.1495,1.637054306058629e-14,4.472388888887307,4.268774222992988e-11,24.46542075967534,0.01,1991.7321296085188,0.0,3056.2089782819316,0.0,3973.986361286484,0.0,z=Phi^{-1}(u),1.8948263801730125,0.9069444444444444,672,1392,720,168,overlapping
0.20494444444444443,5.381034243388014e-27,10.75937722221913,1.4543344306616746e-10,29.086278566449437,0.01,1897.3578551379128,0.0,2763.348939107363,0.0,3447.3991593114706,0.0,z=Phi^{-1}(u),2.005443668382733,0.9055555555555556,840,1560,720,168,overlapping
0.12255555555555553,6.974577943468965e-10,2.9495397777763332,9.339590467671854e-08,33.1869493604579,0.01,1900.289969894598,0.0,2697.006203556686,0.0,3222.9765237738943,0.0,z=Phi^{-1}(u),1.6676677453068653,0.9291666666666667,1008,1728,720,168,overlapping
0.07677777777777778,0.0003877294077311498,1.0775641111098542,0.0016124050139095791,37.95337032917428,0.01,1915.6151636117654,0.0,2750.107515959435,0.0,3356.5345605178213,0.0,z=Phi^{-1}(u),1.601768078032498,0.9166666666666666,1176,1896,720,168,overlapping
0.06272222222222223,0.006624403969379592,0.6618731111105053,0.015746661992824262,26.562981572585386,0.01,1890.3336741125415,0.0,2734.283376931838,0.0,3491.6124032416437,0.0,z=Phi^{-1}(u),1.504446576754513,0.9430555555555555,1344,2064,720,168,overlapping
0.07383333333333342,0.0007367813622049622,0.9835149999995484,0.00267813457488153,24.815316481831587,0.01,1884.397169732069,0.0,2793.7329628919815,0.0,3672.529202259865,0.0,z=Phi^{-1}(u),1.4937811467056785,0.9444444444444444,1512,2232,720,168,overlapping
0.10816666666666663,8.624222287597396e-08,4.181445888886504,1.722055831265834e-10,36.9916558462877,0.01,2335.9093767681984,0.0,4177.793280569688,0.0,6645.807495931963,0.0,z=Phi^{-1}(u),1.761036911423223,0.9083333333333333,1680,2400,720,168,overlapping
0.13494444444444445,6.768757189697462e-12,4.809459333328299,2.6757485116490898e-11,47.72748267751581,0.01,2437.802033152126,0.0,4298.457679517858,0.0,6393.761609766538,0.0,z=Phi^{-1}(u),1.8952520527408252,0.8819444444444444,1848,2568,720,168,overlapping
0.16000000000000003,1.4360724006111163e-16,6.037809999994465,8.768319403884561e-12,65.48992498731491,0.01,2316.679735943738,0.0,3954.6849496572167,0.0,5399.969193742256,0.0,z=Phi^{-1}(u),1.7447278423279375,0.8958333333333334,2016,2736,720,168,overlapping
0.21650000000000003,4.1720548581114165e-30,12.235374111105221,1.5544028286740286e-09,70.57349761481873,0.01,2186.602156117182,0.0,3733.580211617502,0.0,5145.219890417355,0.0,z=Phi^{-1}(u),1.720666005135206,0.8916666666666667,2184,2904,720,168,overlapping
0.21372222222222226,2.4226130188857876e-29,9.178264999997973,3.890163746689268e-10,64.13676729356541,0.01,1837.1989689703055,0.0,2853.7685222934592,0.0,3447.2646412590793,0.0,z=Phi^{-1}(u),1.4618282054054033,0.9319444444444445,2352,3072,720,168,overlapping
0.19844444444444442,2.527683029994798e-25,6.226823222222001,1.736533139506946e-11,42.99309821244913,0.01,1241.4490767503457,3.0868777890731875e-266,1520.0438447752622,0.0,1564.4856307659338,0.0,z=Phi^{-1}(u),1.1811791690470828,0.9625,2520,3240,720,168,overlapping
0.22899999999999998,1.1350834327291084e-33,10.626112333333097,1.137633320880127e-10,36.970828505565805,0.01,1065.19775772704,4.596556219365927e-228,1228.03980314448,1.2879449730808412e-257,1287.1961014329886,1.6322766553095275e-260,z=Phi^{-1}(u),1.1711290688553588,0.9777777777777777,2688,3408,720,168,overlapping
0.1701666666666667,1.0704882925391997e-18,5.050356444444306,5.8167803906883364e-11,28.76545975930594,0.01,1281.642503923076,6.05831320908281e-275,1492.7904122533662,0.0,1590.4479819894686,0.0,z=Phi^{-1}(u),1.1572839536307185,0.9805555555555555,2856,3576,720,168,overlapping
0.13127777777777772,2.797312598365192e-11,2.7463589999998614,2.651999734260002e-07,21.678422860414912,0.01,1356.0613221525648,4.562717329156076e-291,1599.1919053381985,0.0,1702.5653533812854,0.0,z=Phi^{-1}(u),1.2276156081484364,0.9791666666666666,3024,3744,720,168,overlapping
0.09611111111111115,3.0627546668006276e-06,1.1445053333332194,0.001125938543015681,16.60166170998002,0.01,1354.2687478374987,1.1158753721146875e-290,1645.1423882735392,0.0,1781.805707618162,0.0,z=Phi^{-1}(u),1.2800650254349164,0.9805555555555555,3192,3912,720,168,overlapping
0.09000000000000002,1.591151603203917e-05,1.4079755555555415,0.00027750888005506624,9.403364833887395,0.01,951.8215066048074,1.6166133116045052e-203,1103.1764073529582,1.0906630779883354e-230,1142.5011893473686,1.4708904394627755e-229,z=Phi^{-1}(u),1.1494993731135421,0.9902777777777778,3360,4080,720,168,overlapping
0.08211111111111113,0.00011368139090717716,1.655480555555532,7.550024441760339e-05,13.677965243450217,0.01,875.6383070630311,4.981390155211416e-187,1047.4944799955015,1.0941141995107778e-218,1105.733146204409,1.0568974163280367e-221,z=Phi^{-1}(u),1.1222268093744787,0.9902777777777778,3528,4248,720,168,overlapping
0.09583333333333333,3.3087549616834e-06,1.3779904444443543,0.0003251758266187288,15.189366705095154,0.01,1106.9640999901455,4.14949668078184e-237,1418.8099355915383,8.613009808876838e-299,1640.1449597228668,0.0,z=Phi^{-1}(u),1.3091537019094628,0.9652777777777778,3696,4416,720,168,overlapping
0.14499999999999996,1.1273287700069986e-13,3.3810985555554836,1.0237359404641211e-08,20.903952799688113,0.01,1087.4943445597546,6.827478699916063e-233,1360.3252772753108,3.646841639129111e-286,1616.935832435114,0.0,z=Phi^{-1}(u),1.2243335743877575,0.9611111111111111,3864,4584,720,168,overlapping
0.15372222222222223,2.535546902210177e-15,4.147085111111048,2.0492274543926214e-10,26.45766422543238,0.01,1177.812289919697,1.878665816910884e-252,1542.8984693084165,0.0,1791.3533964040112,0.0,z=Phi^{-1}(u),1.1661029089401818,0.9597222222222223,4032,4752,720,168,overlapping
0.1706111111111111,8.580447655472453e-19,4.825371666666431,2.7693070059342517e-11,34.935997837716286,0.01,1293.9352414907823,1.315910901858103e-277,1632.6097251695996,0.0,1963.2706783681058,0.0,z=Phi^{-1}(u),1.31687055785347,0.9472222222222222,4200,4920,720,168,overlapping
