pit_ks_stat,pit_ks_pvalue,pit_cvm_stat,pit_cvm_pvalue,pit_ad_stat,pit_ad_pvalue,pit_lb_stat_lag5,pit_lb_pvalue_lag5,pit_lb_stat_lag10,pit_lb_pvalue_lag10,pit_lb_stat_lag20,pit_lb_pvalue_lag20,pit_lb_input,pit_acf_lag1,crps_mean,empirical_coverage,window_start,window_end,window_len,window_step,window_mode
0.236,6.81104103552511e-05,2.224975999997856,3.189683203452809e-06,2.5530459837143837,0.01,10.584121437731534,0.06027840868102978,15.351798218965389,0.11975260094678755,29.84668069278856,0.07237636484603913,z=Phi^{-1}(u),0.2601394897563482,228.68946892902176,0.9888888888888889,0,90,90,90,non_overlapping
0.2697777777777778,2.822726988384627e-06,2.5479022222175445,5.565296002929543e-07,2.5606809216367594,0.01,9.153793537572803,0.1030848617544011,17.962782865575853,0.055594696149753285,34.09466564161213,0.025491399734352074,z=Phi^{-1}(u),0.2850875811137184,355.25264119582613,0.9666666666666667,90,180,90,90,non_overlapping
0.2328888888888888,8.929164829751648e-05,1.5411582222205666,0.00012626640817881007,2.60264697803521,0.01,9.335739703224673,0.09639899221938106,12.768281967826324,0.23691755932007724,17.58521616905616,0.6147112959889044,z=Phi^{-1}(u),0.24630894881836343,209.8229275416386,1.0,180,270,90,90,non_overlapping
0.24488888888888882,3.07765446151825e-05,1.8222604444423889,2.7844079297678626e-05,2.874968116040236,0.01,15.923637042567872,0.007065509309603274,20.75804172287367,0.022845383837434615,47.980723248715606,0.00042805372045973795,z=Phi^{-1}(u),0.3117877151625536,161.01925225862774,0.9888888888888889,270,360,90,90,non_overlapping
0.27622222222222215,1.4610105052020258e-06,2.3750799999956445,1.418716715773094e-06,2.4716316373869915,0.01,19.539705742127897,0.001524226058409708,48.027690006117865,6.134860380288972e-07,58.35816566535148,1.2744744089391314e-05,z=Phi^{-1}(u),0.33807375895172154,314.4265440411236,0.9555555555555556,360,450,90,90,non_overlapping
0.25822222222222224,8.822200766436023e-06,2.0440862222202227,8.448347765810382e-06,2.934498209986984,0.01,1.726821194390331,0.885503570126795,6.628007705213145,0.7600343791982624,17.361682591044012,0.6293785842019238,z=Phi^{-1}(u),0.03692455698846981,254.11302573450166,1.0,450,540,90,90,non_overlapping
0.24177777777777776,4.078379235424059e-05,1.6880546666628222,5.728621612477447e-05,2.9466868219778632,0.01,18.461943362487553,0.002419850253059458,19.8404162254845,0.030798730387230192,28.813542568730234,0.09149618856100868,z=Phi^{-1}(u),0.42677466216259174,253.56159809106987,1.0,540,630,90,90,non_overlapping
0.21466666666666667,0.0004045855971598274,1.4024364444429334,0.00026670088730162966,2.994102420740944,0.01,24.191782375866026,0.00019944111379659012,31.974883923051763,0.00040431492781237746,35.83361158685147,0.016088280300272362,z=Phi^{-1}(u),0.37602670640511326,176.61259287512576,0.9888888888888889,630,720,90,90,non_overlapping
0.36355555555555563,3.6281993022966544e-11,3.5246751111083334,2.4917089502807244e-09,2.5998229493250307,0.01,1.9358254033407918,0.8579516741362424,3.1377992461585866,0.9779925234526265,9.541647434306608,0.9757424567197452,z=Phi^{-1}(u),0.12151223871278527,269.37043475249067,0.9888888888888889,720,810,90,90,non_overlapping
0.23844444444444446,5.491250873176105e-05,1.8401386666624777,2.5292969144330435e-05,3.0425833732431613,0.01,5.802299607729029,0.3259338449911911,11.221813777456008,0.3404998992178885,17.16561124142068,0.6421951026358587,z=Phi^{-1}(u),0.16526180995103973,335.7446794972439,1.0,810,900,90,90,non_overlapping
0.22466666666666665,0.00017938080213140148,1.6413044444422225,7.366111158801925e-05,2.796574288561686,0.01,9.701720921178817,0.08414171255226205,10.934513683332078,0.36264272873783554,23.092239890076424,0.28428809508055514,z=Phi^{-1}(u),0.17953743149889279,287.84881945900787,0.9888888888888889,900,990,90,90,non_overlapping
0.2853333333333333,5.597165052294086e-07,2.128773777775978,5.3558815114040925e-06,2.941868559161321,0.01,28.024750036785413,3.599551001422994e-05,41.093924469697185,1.0860202076598091e-05,50.12572214354362,0.00021248153970447018,z=Phi^{-1}(u),0.4008739936971558,188.06194178915348,0.9555555555555556,990,1080,90,90,non_overlapping
