pit_ks_stat,pit_ks_pvalue,pit_cvm_stat,pit_cvm_pvalue,pit_ad_stat,pit_ad_pvalue,pit_lb_stat_lag5,pit_lb_pvalue_lag5,pit_lb_stat_lag10,pit_lb_pvalue_lag10,pit_lb_stat_lag20,pit_lb_pvalue_lag20,pit_lb_input,pit_acf_lag1,crps_mean,empirical_coverage,window_start,window_end,window_len,window_step,window_mode
0.236,6.81104103552511e-05,2.224975999997856,3.189683203452809e-06,2.5530459837143837,0.01,10.584121437731534,0.06027840868102978,15.351798218965389,0.11975260094678755,29.84668069278856,0.07237636484603913,z=Phi^{-1}(u),0.2601394897563482,228.68946892902176,0.9888888888888889,0,90,90,30,overlapping
0.25288888888888883,1.4664618350170274e-05,2.6674426666626108,2.905829130650517e-07,2.3690120808698083,0.01,20.557720701530823,0.0009816453408779899,22.42615184181985,0.013074865163534918,47.156091312369796,0.0005580273296976992,z=Phi^{-1}(u),0.29899101017441465,299.03133854900057,0.9666666666666667,30,120,90,30,overlapping
0.23622222222222222,6.679613007110879e-05,2.0534671111079112,8.03254937975506e-06,2.826702506209699,0.01,21.527740325963784,0.0006436439635601631,24.43496804725288,0.006525874966555748,40.08539068873913,0.004872695035834877,z=Phi^{-1}(u),0.3352376384202109,312.52441065790094,0.9777777777777777,60,150,90,30,overlapping
0.2697777777777778,2.822726988384627e-06,2.5479022222175445,5.565296002929543e-07,2.5606809216367594,0.01,9.153793537572803,0.1030848617544011,17.962782865575853,0.055594696149753285,34.09466564161213,0.025491399734352074,z=Phi^{-1}(u),0.2850875811137184,355.25264119582613,0.9666666666666667,90,180,90,30,overlapping
0.24755555555555558,2.4105301587961836e-05,2.042664444441667,8.513215134398067e-06,2.649633142136949,0.01,10.078537818145676,0.07304025240215077,14.022505029784552,0.17196755679805917,21.132150494357717,0.3893913041326244,z=Phi^{-1}(u),0.27797309350670785,301.7111752126881,0.9888888888888889,120,210,90,30,overlapping
0.248,2.3137189863856454e-05,2.077662666664611,7.052002435670168e-06,2.129310132590035,0.01,11.79221897725899,0.03774848934613835,17.636521027173305,0.061413415542906365,22.406488833697797,0.3188668919186927,z=Phi^{-1}(u),0.2572499487532135,263.61719625500217,0.9888888888888889,150,240,90,30,overlapping
0.2328888888888888,8.929164829751648e-05,1.5411582222205666,0.00012626640817881007,2.60264697803521,0.01,9.335739703224673,0.09639899221938106,12.768281967826324,0.23691755932007724,17.58521616905616,0.6147112959889044,z=Phi^{-1}(u),0.24630894881836343,209.8229275416386,1.0,180,270,90,30,overlapping
0.2328888888888888,8.929164829751648e-05,1.4827204444429998,0.0001729794144660346,2.6638398711979505,0.01,7.771951949353276,0.16925973672423825,10.335533912099491,0.41156522519964434,17.647660069213124,0.6106061653355349,z=Phi^{-1}(u),0.15361546036278606,185.77288501586526,1.0,210,300,90,30,overlapping
0.2346666666666667,7.652651213292261e-05,1.4453306666644443,0.0002116063403790891,3.51017608038444,0.01,9.467304162934239,0.09181502944507916,17.49005469714346,0.06419956298237392,33.217339022710064,0.03193302384103056,z=Phi^{-1}(u),0.272686645368016,176.3580046822222,0.9888888888888889,240,330,90,30,overlapping
0.24488888888888882,3.07765446151825e-05,1.8222604444423889,2.7844079297678626e-05,2.874968116040236,0.01,15.923637042567872,0.007065509309603274,20.75804172287367,0.022845383837434615,47.980723248715606,0.00042805372045973795,z=Phi^{-1}(u),0.3117877151625536,161.01925225862774,0.9888888888888889,270,360,90,30,overlapping
0.28288888888888886,7.26412393356707e-07,2.8514942222180335,1.0632458680159829e-07,2.960666414199011,0.01,47.773409398318655,3.951030876346378e-09,54.82917151940152,3.398775455946941e-08,72.29507279121793,7.652250962272497e-08,z=Phi^{-1}(u),0.4911457406669452,190.60306105369864,0.9777777777777777,300,390,90,30,overlapping
0.24955555555555553,2.0032690627685893e-05,2.426503999996478,1.0743093018517058e-06,2.369547823897932,0.01,21.0495083681564,0.0007927970880570955,38.181794226338,3.528324024551665e-05,48.2641757098159,0.00039055414146420633,z=Phi^{-1}(u),0.27702419303192316,208.54821604421377,0.9777777777777777,330,420,90,30,overlapping
0.27622222222222215,1.4610105052020258e-06,2.3750799999956445,1.418716715773094e-06,2.4716316373869915,0.01,19.539705742127897,0.001524226058409708,48.027690006117865,6.134860380288972e-07,58.35816566535148,1.2744744089391314e-05,z=Phi^{-1}(u),0.33807375895172154,314.4265440411236,0.9555555555555556,360,450,90,30,overlapping
0.244,3.336728283500891e-05,1.6396462222197667,7.43210491997992e-05,2.937429188177859,0.01,5.904477766263832,0.3156249129503614,24.10853468070471,0.007317459817748251,31.2006375958174,0.052596814399410725,z=Phi^{-1}(u),0.1877812168673955,332.59697998116485,0.9666666666666667,390,480,90,30,overlapping
0.24911111111111106,2.0876553412260325e-05,1.8333693333312777,2.6230191224274613e-05,2.6042055711760383,0.01,8.110188048670256,0.1502665897140507,22.209492094075696,0.014072223814667125,31.66231494315952,0.04703212213610029,z=Phi^{-1}(u),0.26644369289731307,323.1862711554958,0.9777777777777777,420,510,90,30,overlapping
0.25822222222222224,8.822200766436023e-06,2.0440862222202227,8.448347765810382e-06,2.934498209986984,0.01,1.726821194390331,0.885503570126795,6.628007705213145,0.7600343791982624,17.361682591044012,0.6293785842019238,z=Phi^{-1}(u),0.03692455698846981,254.11302573450166,1.0,450,540,90,30,overlapping
0.2693333333333333,2.9520868349034927e-06,2.1362706666644224,5.143990598588388e-06,2.8872498308237624,0.01,4.415350739903513,0.49128846738722964,6.773659675361507,0.746626121074891,20.30122699842964,0.43923393748273165,z=Phi^{-1}(u),0.08851188530110476,245.9748560097621,1.0,480,570,90,30,overlapping
