pit_ks_stat,pit_ks_pvalue,pit_cvm_stat,pit_cvm_pvalue,pit_ad_stat,pit_ad_pvalue,pit_lb_stat_lag5,pit_lb_pvalue_lag5,pit_lb_stat_lag10,pit_lb_pvalue_lag10,pit_lb_stat_lag20,pit_lb_pvalue_lag20,pit_lb_input,pit_acf_lag1,crps_mean,empirical_coverage,window_start,window_end,window_len,window_step,window_mode
0.28,9.854566705498058e-07,3.005849777770378,4.5494062739237506e-08,2.633779771991371,0.01,18.553881118639687,0.0023266530333982947,20.101525089078674,0.028306923690717422,25.99037242442677,0.16613008190720477,z=Phi^{-1}(u),0.29488487762666427,823.6085304705668,0.9666666666666667,990,1080,90,90,non_overlapping
0.3113333333333333,3.0102382811646124e-08,3.3867853333282447,5.4323905374076276e-09,2.103534065161398,0.01,45.33182321096597,1.2420960425141891e-08,60.15040322070165,3.394374454735784e-09,113.10958409791017,5.304658286877608e-15,z=Phi^{-1}(u),0.2556825292106062,919.2782701662583,0.9555555555555556,1080,1170,90,90,non_overlapping
0.2486666666666667,2.1754280116436928e-05,1.8195053333292335,2.8259475771452713e-05,2.802328422142608,0.01,0.8095165622868923,0.9764223802089093,9.262824496223036,0.5073555668406712,11.823763306509234,0.9220083156522713,z=Phi^{-1}(u),0.06466224341297509,573.4698483699191,0.9666666666666667,1170,1260,90,90,non_overlapping
0.2606666666666667,6.963038044085834e-06,1.7130084444415004,5.009355017138173e-05,3.173022674060178,0.01,7.948953792238498,0.15907141335369446,8.823196172133985,0.5489612197068796,18.60035172235576,0.5479232009404147,z=Phi^{-1}(u),0.21432912646686342,522.914474204494,0.9666666666666667,1260,1350,90,90,non_overlapping
0.32955555555555555,3.2879706551895392e-09,3.0415928888813335,3.73422324173589e-08,2.641356077588327,0.01,11.609118541360314,0.040554591584731126,18.012029286631403,0.054761063243397426,23.153142165255208,0.2813376533236211,z=Phi^{-1}(u),0.22884862111213822,875.0361073534831,0.9777777777777777,1350,1440,90,90,non_overlapping
0.26111111111111107,6.6680943579688044e-06,1.6029502222181222,9.05413243990072e-05,3.0083830954681474,0.01,24.78705576788931,0.00015316245256791124,25.256201295784503,0.004880464257212832,33.983385013233935,0.026237300214645695,z=Phi^{-1}(u),0.4296935730770699,686.6375151713911,0.9555555555555556,1440,1530,90,90,non_overlapping
0.26688888888888884,3.7718196855833166e-06,2.175911555550878,4.155064943001108e-06,2.610462867527076,0.01,29.766681335393855,1.6392932572005484e-05,44.85710272994508,2.3076817696825944e-06,58.12665836363301,1.3827648123888605e-05,z=Phi^{-1}(u),0.39940064544668424,677.3946745344355,0.9777777777777777,1530,1620,90,90,non_overlapping
0.22022222222222226,0.0002587188568129746,1.867892888887067,2.178774356853541e-05,2.3952320790037476,0.01,3.8374145257879353,0.573053811336989,5.623368502011761,0.8458518252659635,12.971771158699891,0.878591931967071,z=Phi^{-1}(u),-0.011175721353195169,473.95894544737547,0.9666666666666667,1620,1710,90,90,non_overlapping
0.31222222222222223,2.7106840801882506e-08,2.9000697777701667,8.144829488632155e-08,2.8125872378266337,0.01,5.886532626153535,0.31741685770745415,9.113992486053014,0.5213205828479917,14.867730506898877,0.7839253941823079,z=Phi^{-1}(u),0.20638676489258864,850.1104653620722,0.9,1710,1800,90,90,non_overlapping
0.28022222222222215,9.627209322903756e-07,2.141127999994289,5.011190761239348e-06,2.7245278004552063,0.01,4.629416379308299,0.46275684900030845,12.010703981470002,0.28434076135523595,25.190884873823087,0.19422567491498163,z=Phi^{-1}(u),0.1888260343527969,754.8587037726955,0.9777777777777777,1800,1890,90,90,non_overlapping
0.25866666666666666,8.4521299766535e-06,2.2888653333308335,2.2599414145618724e-06,2.500951548440028,0.01,2.7900422171583097,0.732316156189599,7.467517999326797,0.6806930787100435,12.304020312046196,0.9052144244169439,z=Phi^{-1}(u),0.1270498547848272,512.7589535905969,0.9888888888888889,1890,1980,90,90,non_overlapping
0.2664444444444445,3.942662499909894e-06,1.828258222220211,2.6960770031281278e-05,2.5583042714467013,0.01,6.537514163362686,0.25736910640501115,11.023434891737011,0.3556951237522717,16.49468677153254,0.6854995943598766,z=Phi^{-1}(u),0.25817939523565236,509.6698915673304,0.9777777777777777,1980,2070,90,90,non_overlapping
0.2773333333333333,1.3020038023556435e-06,2.4733991111053335,8.334570545942555e-07,2.579790147948728,0.01,16.487817146787783,0.005580930691446372,22.225198308141778,0.01399757134957883,30.20890153908416,0.06653868252360019,z=Phi^{-1}(u),0.10325529134931169,748.322761470921,0.9666666666666667,2070,2160,90,90,non_overlapping
