pit_ks_stat,pit_ks_pvalue,pit_cvm_stat,pit_cvm_pvalue,pit_ad_stat,pit_ad_critvals,pit_ad_siglevels,pit_lb_stat_lag5,pit_lb_pvalue_lag5,pit_lb_stat_lag10,pit_lb_pvalue_lag10,pit_lb_stat_lag20,pit_lb_pvalue_lag20,pit_lb_input,crps_mean,window_start,window_end,window_len,window_step,window_mode
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),54054.341812,750,1000,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),56500.22444800001,800,1050,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),56331.422412,850,1100,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),57561.802992,900,1150,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),56606.651792,950,1200,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),58295.671663999994,1000,1250,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),56211.526483999995,1050,1300,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),55571.916204,1100,1350,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),51866.406648000004,1150,1400,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),51196.739348,1200,1450,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),48567.325672000006,1250,1500,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),51686.551912,1300,1550,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),52112.531484,1350,1600,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),56231.993072,1400,1650,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),56941.89993199999,1450,1700,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),59618.404772,1500,1750,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),57446.279456000004,1550,1800,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),59358.682263999995,1600,1850,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),57923.898688,1650,1900,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),59041.49969999999,1700,1950,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),56459.378428,1750,2000,250,50,overlapping
0.999999999999,0.0,83.33333333308335,1.9014385177484883e-08,252.8250551892154,"[0.559, 0.629, 0.75, 0.87, 1.032]","[15.0, 10.0, 5.0, 2.5, 1.0]",1244.8799999999999,5.575693574195828e-267,2464.56,0.0,4828.320000000001,0.0,z=Phi^{-1}(u),55986.105176,1800,2050,250,50,overlapping
