pit_ks_stat,pit_ks_pvalue,pit_cvm_stat,pit_cvm_pvalue,pit_ad_stat,pit_ad_pvalue,pit_lb_stat_lag5,pit_lb_pvalue_lag5,pit_lb_stat_lag10,pit_lb_pvalue_lag10,pit_lb_stat_lag20,pit_lb_pvalue_lag20,pit_lb_input,pit_acf_lag1,crps_mean,empirical_coverage,window_start,window_end,window_len,window_step,window_mode,governance_label,reason_codes,reason_summary
0.102,0.0102089770242199,0.4646533333332294,0.0489510918662384,5.772913730691499,0.01,360.0328631661639,1.2100487627260995e-75,375.5670334843072,1.4803812008038265e-74,390.7138799807269,1.7203923735040253e-70,z=Phi^{-1}(u),0.8196454693906963,976.6081893633734,0.796,10150,10400,250,50,overlapping,RED,"['PIT_uniformity_warn', 'ACF_dependence_fail', 'undercoverage']","Uniformity weakly rejected (min p=0.0102).; Independence strongly rejected (min Ljung-Box p=1.21e-75, |ACF lag-1|=0.8196).; Coverage off-target by 0.104 (target=0.900)."
0.062,0.2800260038615019,0.2569733333333293,0.1796824963111329,1.0979052415033834,0.01,531.2359407967315,1.4413895769279615e-112,573.8431752905193,7.054317407984441e-117,581.1769343439389,2.6447773234071922e-110,z=Phi^{-1}(u),0.8555357817569906,823.0182076914672,0.864,10200,10450,250,50,overlapping,RED,"['ACF_dependence_fail', 'coverage_warn']","Independence strongly rejected (min Ljung-Box p=7.05e-117, |ACF lag-1|=0.8555).; Coverage mildly off-target by 0.036 (target=0.900)."
0.044,0.701365666779957,0.0959773333333293,0.6053361490176703,0.8910100869073858,0.0230546215826494,517.9712963697738,1.0537858669188373e-109,565.5392460797328,4.230560852838702e-115,567.7878868663961,1.733838546642738e-107,z=Phi^{-1}(u),0.8552075286060868,848.3564475680511,0.864,10250,10500,250,50,overlapping,RED,"['ACF_dependence_fail', 'coverage_warn']","Independence strongly rejected (min Ljung-Box p=4.23e-115, |ACF lag-1|=0.8552).; Coverage mildly off-target by 0.036 (target=0.900)."
0.0519999999999999,0.4922632346865274,0.1358693333333173,0.4359030918714481,1.6409536735394,0.01,479.6306469709322,1.9880216821271848e-101,494.1513887293724,7.844359953361804e-100,508.4567489740125,4.9301691813815403e-95,z=Phi^{-1}(u),0.8771375340343475,861.2534665411171,0.888,10300,10550,250,50,overlapping,RED,['ACF_dependence_fail'],"Independence strongly rejected (min Ljung-Box p=1.99e-101, |ACF lag-1|=0.8771)."
0.068,0.1891189832154274,0.2543973333333174,0.1828429792651442,1.7544941195250203,0.01,487.2037672261772,4.614263376206858e-103,500.6049636702918,3.27816402788441e-101,518.2949075009153,4.2769997860274826e-97,z=Phi^{-1}(u),0.8788820502676844,849.8964186279671,0.892,10350,10600,250,50,overlapping,RED,['ACF_dependence_fail'],"Independence strongly rejected (min Ljung-Box p=4.61e-103, |ACF lag-1|=0.8789)."
0.0979999999999999,0.0152929430424032,0.4604053333333173,0.0502004120418979,2.6412392858337057,0.01,479.64310871699786,1.9757497605664142e-101,498.3383200780722,9.999411273882686e-101,566.0776919596904,3.9684841984133593e-107,z=Phi^{-1}(u),0.8869878027637391,786.2379255837632,0.94,10400,10650,250,50,overlapping,RED,"['PIT_uniformity_warn', 'ACF_dependence_fail', 'coverage_warn']","Uniformity weakly rejected (min p=0.0153).; Independence strongly rejected (min Ljung-Box p=3.97e-107, |ACF lag-1|=0.8870).; Coverage mildly off-target by 0.040 (target=0.900)."
0.0839999999999999,0.0553890740154741,0.2384613333333173,0.2038916499400588,3.7684220277034512,0.01,481.77283955109294,6.8571071473793574e-102,502.0331557245723,1.6234234320291758e-101,559.1979519348897,1.1089735840454764e-105,z=Phi^{-1}(u),0.8825889971136903,700.850971938958,0.96,10450,10700,250,50,overlapping,RED,"['ACF_dependence_fail', 'overcoverage']","Independence strongly rejected (min Ljung-Box p=1.11e-105, |ACF lag-1|=0.8826).; Coverage off-target by 0.060 (target=0.900)."
0.068,0.189118983215428,0.2258333333333173,0.2225968529034456,3.966996500727277,0.01,526.5024952726134,1.5164479094155766e-111,550.9226701682409,5.688828145825088e-112,613.5346537015564,4.046223664668378e-117,z=Phi^{-1}(u),0.8904429718578002,680.484336334001,0.956,10500,10750,250,50,overlapping,RED,"['ACF_dependence_fail', 'overcoverage']","Independence strongly rejected (min Ljung-Box p=4.05e-117, |ACF lag-1|=0.8904).; Coverage off-target by 0.056 (target=0.900)."
0.0779999999999999,0.0904978738065944,0.2658573333333333,0.1692561534878672,1.4656371254209262,0.01,668.7906407611233,2.7457331635727237e-142,807.6725938666447,4.6243120645972244e-167,824.6952895498556,8.069785104157919e-162,z=Phi^{-1}(u),0.935101942935224,701.5564675954826,0.948,10550,10800,250,50,overlapping,RED,"['ACF_dependence_fail', 'coverage_warn']","Independence strongly rejected (min Ljung-Box p=4.62e-167, |ACF lag-1|=0.9351).; Coverage mildly off-target by 0.048 (target=0.900)."
0.112,0.0034624885629555,0.6190853333333333,0.0200036350309072,1.14394736670954,0.01,724.6266507843893,2.323320291714119e-154,873.4607229101975,3.2737312398133447e-181,888.917915882249,1.7927221842227828e-175,z=Phi^{-1}(u),0.9430123730532708,784.0243992448943,0.924,10600,10850,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'coverage_warn']","Uniformity strongly rejected (min p=0.00346, KS=0.1120).; Independence strongly rejected (min Ljung-Box p=3.27e-181, |ACF lag-1|=0.9430).; Coverage mildly off-target by 0.024 (target=0.900)."
0.05,0.5427406465653746,0.1497893333333333,0.3904228393119714,0.6328422436873211,0.0984122959969747,741.5240641190009,5.1506009655228955e-158,910.9623555763746,2.7831119439231112e-189,930.2542913235602,2.8490263440277266e-184,z=Phi^{-1}(u),0.9468838982539476,819.8066974883465,0.896,10650,10900,250,50,overlapping,RED,['ACF_dependence_fail'],"Independence strongly rejected (min Ljung-Box p=2.78e-189, |ACF lag-1|=0.9469)."
0.142,7.331959943971247e-05,1.5521493333333334,0.0001269270374871,1.7381331629763963,0.01,691.9057859755079,2.762730349009993e-147,833.9928054875998,1.0121787411712216e-172,840.0331680132876,4.447687262548528e-165,z=Phi^{-1}(u),0.9338843424952188,841.8028360730465,0.884,10700,10950,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail']","Uniformity strongly rejected (min p=7.33e-05, KS=0.1420).; Independence strongly rejected (min Ljung-Box p=1.01e-172, |ACF lag-1|=0.9339)."
0.152,1.652679981066289e-05,2.0090133333333333,1.147997455630545e-05,1.3987226521188063,0.01,703.7531922937654,7.581154942830869e-150,832.9326050490974,1.7110881129981022e-172,840.178096068711,4.143202601137036e-165,z=Phi^{-1}(u),0.9322997071997722,833.117071178477,0.888,10750,11000,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail']","Uniformity strongly rejected (min p=1.15e-05, KS=0.1520).; Independence strongly rejected (min Ljung-Box p=1.71e-172, |ACF lag-1|=0.9323)."
0.132,0.000293531424011,1.4524493333333333,0.0002151994916362,0.7593077561791688,0.0480608841293398,655.6276499046699,1.923335910426975e-139,775.6751647685575,3.492666224577589e-160,786.7138733683498,9.345381558282903e-154,z=Phi^{-1}(u),0.9194402640867204,662.7232295638444,0.936,10800,11050,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'coverage_warn']","Uniformity strongly rejected (min p=0.000215, KS=0.1320).; Independence strongly rejected (min Ljung-Box p=3.49e-160, |ACF lag-1|=0.9194).; Coverage mildly off-target by 0.036 (target=0.900)."
0.098,0.0152929430424031,0.6314013333333333,0.0186520893134007,1.5849019915227416,0.01,556.6852379739337,4.60159276137173e-118,697.4939300102914,2.1674220005303038e-143,715.7598700563394,1.0224017443076517e-138,z=Phi^{-1}(u),0.907535042166063,726.2779817196189,0.88,10850,11100,250,50,overlapping,RED,"['PIT_uniformity_warn', 'ACF_dependence_fail', 'coverage_warn']","Uniformity weakly rejected (min p=0.0153).; Independence strongly rejected (min Ljung-Box p=2.17e-143, |ACF lag-1|=0.9075).; Coverage mildly off-target by 0.020 (target=0.900)."
0.118,0.001723677123827,0.9464613333333334,0.0032501657038486,2.709476902036272,0.01,649.9900755928428,3.181487742672789e-138,1005.8100662623758,1.0478835486507044e-209,1274.06343498096,1.0580260729841913e-257,z=Phi^{-1}(u),0.928191672371224,905.2823774704328,0.808,10900,11150,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'undercoverage']","Uniformity strongly rejected (min p=0.00172, KS=0.1180).; Independence strongly rejected (min Ljung-Box p=1.06e-257, |ACF lag-1|=0.9282).; Coverage off-target by 0.092 (target=0.900)."
0.122,0.0010608632709633,1.3503013333333294,0.0003703029415244,1.66574607146282,0.01,621.4659467382065,4.6496890230632475e-132,940.0603707966842,1.5152337899815125e-195,1110.212606559176,1.1670888623176984e-222,z=Phi^{-1}(u),0.8853874924275975,981.7340346840743,0.796,10950,11200,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'undercoverage']","Uniformity strongly rejected (min p=0.00037, KS=0.1220).; Independence strongly rejected (min Ljung-Box p=1.17e-222, |ACF lag-1|=0.8854).; Coverage off-target by 0.104 (target=0.900)."
0.124,0.0008271899609853,1.6172613333333294,8.99852757453301e-05,1.2818341290089563,0.01,561.0140070786651,5.345100639060586e-119,743.5011878941896,2.859231767727875e-153,906.4846456147244,3.275383272048818e-179,z=Phi^{-1}(u),0.8813411510116568,1039.6107221022517,0.78,11000,11250,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'undercoverage']","Uniformity strongly rejected (min p=9e-05, KS=0.1240).; Independence strongly rejected (min Ljung-Box p=3.28e-179, |ACF lag-1|=0.8813).; Coverage off-target by 0.120 (target=0.900)."
0.146,4.090430161748266e-05,2.6457133333333296,4.13361497031417e-07,0.7145507783259575,0.064648438708282,553.6309279351605,2.1017062966515126e-117,737.5656632078023,5.385748534215758e-152,908.4665014457852,1.2400085662251708e-179,z=Phi^{-1}(u),0.8788463562998466,1055.1313696980612,0.78,11050,11300,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'undercoverage']","Uniformity strongly rejected (min p=4.13e-07, KS=0.1460).; Independence strongly rejected (min Ljung-Box p=1.24e-179, |ACF lag-1|=0.8788).; Coverage off-target by 0.120 (target=0.900)."
0.1139999999999999,0.0027553557925281,1.2241253333333293,0.0007262090452881,1.4994394678177514,0.01,520.5287221941721,2.9553612898540155e-110,636.3636851222043,2.8271489238630568e-130,740.725217790428,5.27348835651728e-144,z=Phi^{-1}(u),0.8685054782119493,881.7287327585964,0.86,11100,11350,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'coverage_warn']","Uniformity strongly rejected (min p=0.000726, KS=0.1140).; Independence strongly rejected (min Ljung-Box p=5.27e-144, |ACF lag-1|=0.8685).; Coverage mildly off-target by 0.040 (target=0.900)."
0.1059999999999999,0.006705519078627,0.5172453333333292,0.0359377568187598,1.9050624850747797,0.01,323.04761688660045,1.1062333227355247e-67,327.1890248003439,2.7374936353198195e-64,337.2190833911721,1.9039460068971474e-59,z=Phi^{-1}(u),0.8092828421295157,639.5966834915167,0.96,11150,11400,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'overcoverage']","Uniformity strongly rejected (min p=0.00671, KS=0.1060).; Independence strongly rejected (min Ljung-Box p=1.11e-67, |ACF lag-1|=0.8093).; Coverage off-target by 0.060 (target=0.900)."
0.122,0.0010608632709633,0.6829053333333333,0.0139450950712343,1.4929025271193552,0.01,413.4291538364333,3.7806628293658154e-87,415.4619884071121,4.805872120299328e-83,451.6074463378088,3.767800418455229e-83,z=Phi^{-1}(u),0.8811833393120863,566.752038244663,0.984,11200,11450,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'overcoverage']","Uniformity strongly rejected (min p=0.00106, KS=0.1220).; Independence strongly rejected (min Ljung-Box p=3.78e-87, |ACF lag-1|=0.8812).; Coverage off-target by 0.084 (target=0.900)."
0.1059999999999999,0.006705519078627,0.7180813333333292,0.0114493004360909,1.9840756512118105,0.01,401.1826055826087,1.649603496117679e-84,513.3123426163233,6.30422147978227e-104,615.5209498679335,1.5428466422271951e-117,z=Phi^{-1}(u),0.8082719413097404,611.2497502790359,0.96,11250,11500,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'overcoverage']","Uniformity strongly rejected (min p=0.00671, KS=0.1060).; Independence strongly rejected (min Ljung-Box p=1.54e-117, |ACF lag-1|=0.8083).; Coverage off-target by 0.060 (target=0.900)."
0.156,8.848081887923624e-06,2.1629093333333134,5.131147338466313e-06,5.068727255737088,0.01,298.05277003768737,2.62594614817874e-62,299.11273863356087,2.394392430148898e-58,317.54357909064004,2.0828426650186497e-55,z=Phi^{-1}(u),0.796912026982569,743.724147795967,0.928,11300,11550,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'coverage_warn']","Uniformity strongly rejected (min p=5.13e-06, KS=0.1560).; Independence strongly rejected (min Ljung-Box p=2.63e-62, |ACF lag-1|=0.7969).; Coverage mildly off-target by 0.028 (target=0.900)."
0.19,2.23557420935436e-08,3.282405333333313,1.5028744249079296e-08,3.6710527623573057,0.01,317.2230637087434,1.980858839055764e-66,320.884199601103,5.927043811826816e-63,354.8635279716849,4.429498851518248e-63,z=Phi^{-1}(u),0.807215600510845,831.86992801093,0.896,11350,11600,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail']","Uniformity strongly rejected (min p=1.5e-08, KS=0.1900).; Independence strongly rejected (min Ljung-Box p=1.98e-66, |ACF lag-1|=0.8072)."
0.19,2.23557420935436e-08,3.790353333333313,1.144491279525539e-09,4.052685127266585,0.01,326.74082212222913,1.7751589557250339e-68,331.8915170635546,2.759671111350369e-65,363.036626515402,9.121676967041653e-65,z=Phi^{-1}(u),0.8062526618686277,816.5121065840733,0.896,11400,11650,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail']","Uniformity strongly rejected (min p=1.14e-09, KS=0.1900).; Independence strongly rejected (min Ljung-Box p=1.78e-68, |ACF lag-1|=0.8063)."
0.218,6.529461679456593e-11,5.5817573333333135,4.0599623662984636e-10,5.542320255963631,0.01,303.3834994752229,1.875876603843904e-63,303.75318425033606,2.50091712057582e-59,329.8619190947408,6.1881702961519044e-58,z=Phi^{-1}(u),0.7955918262910137,791.9113647660536,0.896,11450,11700,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail']","Uniformity strongly rejected (min p=6.53e-11, KS=0.2180).; Independence strongly rejected (min Ljung-Box p=1.88e-63, |ACF lag-1|=0.7956)."
0.1639999999999999,2.413393214965833e-06,2.619177333333317,4.7464097485683254e-07,4.938984906722084,0.01,320.7069180141097,3.5270779837410064e-67,322.811544113429,2.315570713702726e-63,340.750544076873,3.5750075509633534e-60,z=Phi^{-1}(u),0.83544236121055,664.6339033006789,0.936,11500,11750,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'coverage_warn']","Uniformity strongly rejected (min p=4.75e-07, KS=0.1640).; Independence strongly rejected (min Ljung-Box p=3.53e-67, |ACF lag-1|=0.8354).; Coverage mildly off-target by 0.036 (target=0.900)."
0.2,3.058649177480565e-09,3.9264613333333336,6.857718837238734e-10,0.1647561404464568,0.15,385.1081252925014,4.801807016950985e-81,388.5191429273827,2.608837038290953e-77,396.917409214858,8.908322572395688e-72,z=Phi^{-1}(u),0.8701865576494275,530.5818570569779,0.968,11550,11800,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'overcoverage']","Uniformity strongly rejected (min p=6.86e-10, KS=0.2000).; Independence strongly rejected (min Ljung-Box p=4.8e-81, |ACF lag-1|=0.8702).; Coverage off-target by 0.068 (target=0.900)."
0.146,4.090430161748266e-05,1.7020173333333333,5.755649006100594e-05,0.3972198351058296,0.15,366.7089505821649,4.415829124479319e-77,371.25832895578935,1.2191589644964542e-73,398.5406773188847,4.103715026393127e-72,z=Phi^{-1}(u),0.8712986038210798,452.29662542531,0.988,11600,11850,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'overcoverage']","Uniformity strongly rejected (min p=4.09e-05, KS=0.1460).; Independence strongly rejected (min Ljung-Box p=4.42e-77, |ACF lag-1|=0.8713).; Coverage off-target by 0.088 (target=0.900)."
0.106,0.006705519078627,0.8235653333333333,0.0063746840857279,0.3441361602041297,0.15,409.3055369501719,2.9275305130065515e-86,423.96758156526937,7.410409025411549e-85,504.3130745051344,3.63743368859545e-94,z=Phi^{-1}(u),0.8895011384376778,471.7973349317352,0.964,11650,11900,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'overcoverage']","Uniformity strongly rejected (min p=0.00637, KS=0.1060).; Independence strongly rejected (min Ljung-Box p=3.64e-94, |ACF lag-1|=0.8895).; Coverage off-target by 0.064 (target=0.900)."
0.172,6.160263358135895e-07,2.265205333333333,3.00670427055838e-06,0.7050695481244702,0.0685663024279048,393.2370645263402,8.506793015188031e-83,411.287906258122,3.721404659568364e-82,500.4906370631287,2.2972599661336257e-93,z=Phi^{-1}(u),0.883302912843886,435.9690443578968,0.964,11700,11950,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'overcoverage']","Uniformity strongly rejected (min p=6.16e-07, KS=0.1720).; Independence strongly rejected (min Ljung-Box p=2.3e-93, |ACF lag-1|=0.8833).; Coverage off-target by 0.064 (target=0.900)."
0.17,8.72093384377922e-07,1.955573333333333,1.5189843704410675e-05,0.9727123302010624,0.0154895990554571,422.22673295516176,4.795670679307886e-89,455.5150681579794,1.3915544517632082e-91,526.2166328180194,9.332840506953842e-99,z=Phi^{-1}(u),0.8853769836016508,417.08445992412567,0.964,11750,12000,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'overcoverage']","Uniformity strongly rejected (min p=8.72e-07, KS=0.1700).; Independence strongly rejected (min Ljung-Box p=9.33e-99, |ACF lag-1|=0.8854).; Coverage off-target by 0.064 (target=0.900)."
0.2259999999999999,1.0574852054710952e-11,4.045949333333335,2.8068436463968283e-10,2.4832156554118114,0.01,594.3026993747243,3.4421464226000986e-126,676.0604158024978,8.631993273528763e-139,760.623841490288,3.195219396399867e-148,z=Phi^{-1}(u),0.9247604155980936,530.3369404058785,0.888,11800,12050,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail']","Uniformity strongly rejected (min p=1.06e-11, KS=0.2260).; Independence strongly rejected (min Ljung-Box p=3.2e-148, |ACF lag-1|=0.9248)."
0.2119999999999999,2.4454631950970394e-10,3.631049333333333,2.4763512351810846e-09,1.4233052952840808,0.01,682.9094407636671,2.434271650325534e-145,756.9995082901709,3.599965040406473e-156,923.4145052603378,8.149958985320878e-183,z=Phi^{-1}(u),0.934147372880517,511.7700114175551,0.9,11850,12100,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail']","Uniformity strongly rejected (min p=2.45e-10, KS=0.2120).; Independence strongly rejected (min Ljung-Box p=8.15e-183, |ACF lag-1|=0.9341)."
0.132,0.000293531424011,1.8997413333333333,2.035714274239986e-05,0.6239630004116634,0.1035978568488118,539.3014810697499,2.6130709087497222e-114,555.2626075082662,6.701914556791484e-113,692.6098867596231,8.099180159045024e-134,z=Phi^{-1}(u),0.9121257936054896,532.7542599884911,0.916,11900,12150,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail']","Uniformity strongly rejected (min p=2.04e-05, KS=0.1320).; Independence strongly rejected (min Ljung-Box p=8.1e-134, |ACF lag-1|=0.9121)."
0.148,3.0364362222398546e-05,1.7567293333332294,4.31533788176619e-05,6.592690645271546,0.01,524.4707003908925,4.164059379835895e-111,543.708603807034,1.9894084225792525e-110,631.7702176081568,5.772338487771642e-121,z=Phi^{-1}(u),0.8936764867681748,662.0257411388703,0.86,11950,12200,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'coverage_warn']","Uniformity strongly rejected (min p=3.04e-05, KS=0.1480).; Independence strongly rejected (min Ljung-Box p=5.77e-121, |ACF lag-1|=0.8937).; Coverage mildly off-target by 0.040 (target=0.900)."
0.172,6.160263358135924e-07,2.114249333333229,6.617914780737699e-06,5.131836942050995,0.01,522.1420891183204,1.3251977544823261e-110,538.6333150741617,2.42425095950687e-109,661.9872234199174,2.409069114775904e-127,z=Phi^{-1}(u),0.8931958173070805,739.0485129473078,0.824,12000,12250,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'undercoverage']","Uniformity strongly rejected (min p=6.16e-07, KS=0.1720).; Independence strongly rejected (min Ljung-Box p=2.41e-127, |ACF lag-1|=0.8932).; Coverage off-target by 0.076 (target=0.900)."
0.1479999999999999,3.0364362222398674e-05,1.8853093333332291,2.195868681131863e-05,8.202754855700277,0.01,484.892906963877,1.4548386105784265e-102,497.4627621328273,1.5383564071821959e-100,603.3101188997971,5.77848506550173e-115,z=Phi^{-1}(u),0.8819467852637722,618.1763311072579,0.88,12050,12300,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'coverage_warn']","Uniformity strongly rejected (min p=2.2e-05, KS=0.1480).; Independence strongly rejected (min Ljung-Box p=5.78e-115, |ACF lag-1|=0.8819).; Coverage mildly off-target by 0.020 (target=0.900)."
0.1499999999999999,2.244766886754412e-05,1.859261333333229,2.5176120913461556e-05,8.849506428044492,0.01,487.9238031258748,3.2263143828575596e-103,500.440464602718,3.554533135406015e-101,596.3487774259576,1.6913848804696358e-113,z=Phi^{-1}(u),0.8827706492548598,612.824367156656,0.868,12100,12350,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'coverage_warn']","Uniformity strongly rejected (min p=2.24e-05, KS=0.1500).; Independence strongly rejected (min Ljung-Box p=1.69e-113, |ACF lag-1|=0.8828).; Coverage mildly off-target by 0.032 (target=0.900)."
0.122,0.0010608632709633,0.9656213333332292,0.0029281304935612,8.432728227097414,0.01,548.3486332073554,2.906598283609621e-116,572.8860717504408,1.130831105404372e-116,667.7532559173505,1.4573528889426766e-128,z=Phi^{-1}(u),0.8938783873782106,597.8265908555915,0.864,12150,12400,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'coverage_warn']","Uniformity strongly rejected (min p=0.00106, KS=0.1220).; Independence strongly rejected (min Ljung-Box p=1.46e-128, |ACF lag-1|=0.8939).; Coverage mildly off-target by 0.036 (target=0.900)."
0.0579999999999999,0.355945705909542,0.1570573333333333,0.3689553530214173,0.3470076747196913,0.15,480.358588762629,1.384632143656413e-101,488.8161249448834,1.0822178715402508e-98,521.8114222443253,7.831826936176257e-98,z=Phi^{-1}(u),0.9103650562132454,480.790718443626,0.916,12200,12450,250,50,overlapping,RED,['ACF_dependence_fail'],"Independence strongly rejected (min Ljung-Box p=1.38e-101, |ACF lag-1|=0.9104)."
0.0999999999999999,0.0125203447299346,0.8085413333333333,0.0069259289611031,0.4624706145132506,0.15,664.2856407047038,2.58533526738488e-141,822.2272149433296,3.431632787780554e-170,863.4284117023795,4.731887287930415e-170,z=Phi^{-1}(u),0.9351473196636936,532.257460672765,0.88,12250,12500,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'coverage_warn']","Uniformity strongly rejected (min p=0.00693, KS=0.1000).; Independence strongly rejected (min Ljung-Box p=3.43e-170, |ACF lag-1|=0.9351).; Coverage mildly off-target by 0.020 (target=0.900)."
0.0619999999999999,0.2800260038615038,0.1561773333333332,0.3714773526099137,0.6695863003287741,0.0832288015170355,668.5903666438273,3.033561304068677e-142,803.5890365588506,3.4913784781070955e-166,860.8510835270486,1.6712326096572523e-169,z=Phi^{-1}(u),0.9300198398841732,532.6752591452955,0.88,12300,12550,250,50,overlapping,RED,"['ACF_dependence_fail', 'coverage_warn']","Independence strongly rejected (min Ljung-Box p=1.67e-169, |ACF lag-1|=0.9300).; Coverage mildly off-target by 0.020 (target=0.900)."
0.124,0.0008271899609853,0.9161293333333332,0.0038352569547819,1.5504374577028557,0.01,561.2974591656514,4.6422971390806825e-119,672.9050108151688,4.10389119353048e-138,735.7101231582748,6.090201888294692e-143,z=Phi^{-1}(u),0.9124158446422994,597.6082767266655,0.872,12350,12600,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'coverage_warn']","Uniformity strongly rejected (min p=0.000827, KS=0.1240).; Independence strongly rejected (min Ljung-Box p=6.09e-143, |ACF lag-1|=0.9124).; Coverage mildly off-target by 0.028 (target=0.900)."
0.146,4.090430161748266e-05,1.6350213333333332,8.193519752863754e-05,1.3487273278005318,0.01,530.8863060477767,1.7150481632303975e-112,635.4537443312847,4.430593490810291e-130,682.9819560440966,8.801707507343754e-132,z=Phi^{-1}(u),0.9009543670348116,583.2891360290081,0.876,12400,12650,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'coverage_warn']","Uniformity strongly rejected (min p=4.09e-05, KS=0.1460).; Independence strongly rejected (min Ljung-Box p=8.8e-132, |ACF lag-1|=0.9010).; Coverage mildly off-target by 0.024 (target=0.900)."
0.2159999999999999,1.0183309459024968e-10,4.219121333333271,1.1425038692891576e-10,3.108366319595234,0.01,590.4517519353585,2.337928875567389e-125,734.2190583131745,2.8188601576738876e-151,760.3108628464165,3.722706475058924e-148,z=Phi^{-1}(u),0.89561375623167,788.3414921044051,0.82,12450,12700,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'undercoverage']","Uniformity strongly rejected (min p=1.02e-10, KS=0.2160).; Independence strongly rejected (min Ljung-Box p=2.82e-151, |ACF lag-1|=0.8956).; Coverage off-target by 0.080 (target=0.900)."
0.2179999999999999,6.529461679456676e-11,4.303029333333269,7.452971573229661e-11,4.45169182168371,0.01,505.51726930342113,5.144193387910088e-107,584.842512612223,3.110623474110958e-119,618.7001104803054,3.296448010555669e-118,z=Phi^{-1}(u),0.8793316106691561,696.1239948784466,0.892,12500,12750,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail']","Uniformity strongly rejected (min p=6.53e-11, KS=0.2180).; Independence strongly rejected (min Ljung-Box p=3.11e-119, |ACF lag-1|=0.8793)."
0.1939999999999999,1.0217160464820098e-08,2.630725333333233,4.469287346875461e-07,6.989887708068636,0.01,530.7970486457477,1.7928716326472262e-112,633.8196394373639,9.927604220577165e-130,760.7984158269107,2.934181238368056e-148,z=Phi^{-1}(u),0.8886817162753798,802.119526622214,0.876,12550,12800,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'coverage_warn']","Uniformity strongly rejected (min p=1.02e-08, KS=0.1940).; Independence strongly rejected (min Ljung-Box p=2.93e-148, |ACF lag-1|=0.8887).; Coverage mildly off-target by 0.024 (target=0.900)."
0.1099999999999999,0.0043334485784834,0.8048693333332333,0.0070679092813596,6.789535520774507,0.01,576.6924473160457,2.19441447291998e-122,695.4704670770017,5.89251214746557e-143,847.504707436154,1.1487825208945326e-166,z=Phi^{-1}(u),0.8964690531050988,780.661515582362,0.88,12600,12850,250,50,overlapping,RED,"['PIT_uniformity_fail', 'ACF_dependence_fail', 'coverage_warn']","Uniformity strongly rejected (min p=0.00433, KS=0.1100).; Independence strongly rejected (min Ljung-Box p=1.15e-166, |ACF lag-1|=0.8965).; Coverage mildly off-target by 0.020 (target=0.900)."
